V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
20190401,BTC,INNBCL,ETH,LTC,BCH,0.0887260871761954,0.0762592732549964,0.0717404529686733,0.0433624979175374,0.0369487577396241
20190402,INNBCL,BTC,ETH,XRP,ADA,0.0915697728496072,0.0641974364913848,0.0560228964164002,0.0319900966883459,0.0279967905969467
20190403,BTC,INNBCL,ETH,XRP,EOS,0.106562748263105,0.0884829751383733,0.0758058092047585,0.0605438262514547,0.0339273227302589
20190404,BTC,INNBCL,BCH,ETH,XMR,0.108939767223137,0.0898878427123488,0.0744313604185723,0.0543008139192429,0.0406419488613071
20190405,INNBCL,BTC,BCH,XMR,TAGZ5,0.10743030444738,0.103396902324133,0.0742976666663139,0.0595942464456348,0.0441492654123812
20190406,BTC,INNBCL,BCH,ETH,ADA,0.098606939957629,0.0847246144111101,0.0771663474699881,0.0554901367522339,0.0423675610842613
20190407,BTC,XRP,ETH,LINK,XMR,0.0985392609038928,0.0730686487536786,0.0554178398807309,0.0394374438242078,0.0392732559669469
20190408,BTC,INNBCL,ETH,XRP,BSV,0.0878903181176652,0.082100041250659,0.0652499532889392,0.0462016168880173,0.0367252155311856
20190409,BTC,INNBCL,ETH,BCH,LTC,0.0872600801950669,0.0822731475558806,0.0624276264471026,0.0459948713232352,0.0378592951676035
20190410,ETH,BTC,LTC,INNBCL,BSV,0.0739561019852649,0.064684789643649,0.0532347317016076,0.0512712130691545,0.0397299432617898
20190411,INNBCL,ETH,EOS,XMR,LTC,0.0775900020959748,0.064428413289073,0.0569767467451091,0.0474673936232395,0.0446200776346147
20190412,INNBCL,ETH,LINK,EOS,XLM,0.0879754140230674,0.0836660389122893,0.0717350060170518,0.0635160277831796,0.0418913487881123
20190413,INNBCL,LINK,XMR,EOS,LTC,0.0901753822533032,0.0706969965905526,0.064054490183907,0.0620700102847006,0.054517649643425
20190414,INNBCL,LTC,BTC,LINK,XLM,0.0988068027560408,0.0656619906960453,0.0527472336714569,0.0516583512099031,0.0515865077042209
20190415,INNBCL,BTC,LTC,XTZ,ETH,0.0806622213744977,0.0605458884414241,0.0571630197528647,0.0550876482069407,0.0523553748179974
20190416,INNBCL,LINK,LTC,ETH,XTZ,0.07131316819785,0.0647994246237151,0.0598081986096417,0.0537076082423103,0.0503098269672289
20190417,INNBCL,XTZ,LTC,ETH,BTC,0.0823659874059109,0.0583211755206377,0.0570184420010105,0.0563040979928847,0.0516107276055187
20190418,INNBCL,XRP,ETH,XMR,LTC,0.084434032415236,0.0689515881864714,0.0592389183965033,0.0479478228704757,0.0379607849661405
20190419,INNBCL,XRP,ETH,XMR,XLM,0.0823133229888024,0.0655519459158996,0.0647712233646907,0.0464496782560772,0.036959718119365
20190420,INNBCL,XRP,ETH,XMR,BTC,0.0686240869797773,0.0605883239770411,0.0599942448823009,0.0445923158794543,0.0418788350772609
20190421,INNBCL,XRP,ETH,LTC,XMR,0.0705430718276269,0.0682407356349346,0.05941460238141,0.055437831002278,0.0507390208754476
20190422,INNBCL,ETH,XMR,XRP,EOS,0.100053135008677,0.0571273126696109,0.0541340966589744,0.0485279175350294,0.0454958252229739
20190423,INNBCL,ETH,XRP,XMR,BTC,0.0966523696532059,0.0419558427216488,0.0361556383730618,0.0357047203647811,0.0353356526236197
20190424,INNBCL,XLM,BTC,XRP,BSV,0.0839553179229093,0.0504605920952899,0.0490484178570959,0.0302177386265716,0.0299220177173847
20190425,INNBCL,XRP,XTZ,LINK,BTC,0.0517044347155731,0.044656683409308,0.0342587075182937,0.033421540966457,0.0322861905639197
20190426,XMR,XRP,INNBCL,XTZ,BTC,0.0610994925582919,0.0410412983224741,0.040753207687991,0.0359461383051836,0.0294576194162204
20190427,INNBCL,XMR,BTC,XTZ,XRP,0.0504059415787481,0.0463872054257887,0.0410627679410527,0.0298876538403993,0.0293285808110352
20190428,XRP,BTC,XMR,ETH,BNB,0.0521656185729008,0.0495551314162815,0.0359306082979145,0.0304012053853881,0.0273793755624922
20190429,BTC,LINK,XTZ,BNB,EOS,0.0678096542047142,0.0439653585661688,0.0301245778972498,0.0284102596212858,0.0275526719880909
20190430,BTC,BNB,INNBCL,XTZ,EOS,0.0357097182971873,0.0291735778008839,0.0286354537866127,0.0280539403256492,0.024912853972726
20190501,BTC,INNBCL,XMR,XTZ,BNB,0.059170102378423,0.0466590410816356,0.0450877077311105,0.04493016937043,0.0398025474999739
20190502,BNB,EOS,INNBCL,ADA,BSV,0.059173062680915,0.0427700640877884,0.0381493932148062,0.0281823784661458,0.0249034560032679
20190503,EOS,INNBCL,BCH,BNB,LINK,0.0482107034034465,0.040619010161863,0.0362042279504943,0.0301634020577423,0.0293798427784779
20190504,XTZ,BNB,XRP,INNBCL,BTC,0.0537495256908348,0.0530420544897736,0.0476687933686199,0.0450326241626859,0.0390835374717128
20190505,XTZ,INNBCL,BNB,XMR,ADA,0.0696327464940908,0.0644482357192137,0.0556251719730877,0.0354725124895265,0.0313574221165746
20190506,BNB,INNBCL,XTZ,XRP,BCH,0.0667959511794138,0.0607721237920943,0.0563820330332934,0.0461686458656564,0.0359079436121516
20190507,BNB,BTC,INNBCL,EOS,BSV,0.064487234022603,0.0593654580184158,0.0514895073260566,0.0316134149783489,0.0312224125353349
20190508,XRP,BNB,BTC,INNBCL,XTZ,0.0758269401834677,0.0623039519768859,0.0529107556354518,0.0441465686819045,0.0413289206424689
20190509,XRP,BNB,BTC,INNBCL,EOS,0.0760121357319971,0.073641953296468,0.0543966779454923,0.0527821504121594,0.0380291222813785
20190510,BTC,XRP,BNB,INNBCL,XLM,0.07451060528485,0.0706577861769982,0.0524042518667989,0.0364087597059515,0.0345950510536725
20190511,BTC,BNB,XRP,LINK,XLM,0.0785675100053612,0.0648603927095243,0.0618978317155159,0.0437400023950872,0.043108575989674
20190512,BNB,BTC,LTC,LINK,BSV,0.0829146895545166,0.0714379916649793,0.0421519439821221,0.0399627953099399,0.0335188392102581
20190513,BNB,EOS,XTZ,LTC,BSV,0.0643276574051918,0.0540202116824499,0.0466483306050984,0.0411007807000893,0.0407651848563649
20190514,LTC,EOS,XMR,BCH,LINK,0.0844779336803403,0.0528649732921664,0.0330927622632407,0.03300425204375,0.0327434316274565
20190515,BNB,EOS,XRP,BCH,LTC,0.0849578374162989,0.0738844057577607,0.0413607402607455,0.040741028669766,0.0357520444674002
20190516,BSV,BNB,EOS,BCH,LTC,0.069497717465771,0.0681856802059483,0.0541978939899848,0.0449374745657107,0.036805493113396
20190517,BNB,EOS,BCH,LINK,XTZ,0.0596792003171958,0.0506823177126231,0.0470536821696971,0.0369440383729134,0.0361211212931688
20190518,EOS,XTZ,BSV,XLM,ETH,0.0574246800973404,0.0533068252837343,0.0515945584011478,0.0476348154129501,0.043595524917562
20190519,ETH,EOS,BSV,XTZ,INNBCL,0.0853288127846475,0.0835861023286819,0.0555798458109455,0.0525392779334423,0.0503942559551933
20190520,XTZ,EOS,ETH,INNBCL,TAGZ5,0.055009412689449,0.0484541851348039,0.0440866331718212,0.0410501058733582,0.0357799362477257
20190521,ETH,EOS,BNB,BSV,INNBCL,0.0670586330928459,0.0597504535484775,0.0562754676100418,0.0556726315403882,0.050180039804299
20190522,BNB,XTZ,BCH,XLM,ETH,0.0781161393969324,0.0649413495642393,0.0629171414852238,0.0502489005586293,0.049337893579949
20190523,BNB,EOS,ETH,BTC,ADA,0.0799508504791011,0.0709144474830071,0.0491609862382635,0.0391411201004,0.035926701599309
20190524,EOS,BCH,ETH,XLM,ADA,0.089091776669673,0.0549282324506148,0.0483802756018833,0.039528578797268,0.0366417184062056
20190525,EOS,BCH,ETH,XMR,ADA,0.0839607223661307,0.0525053396542829,0.0493374786929884,0.0394184532603057,0.0363962380902068
20190526,XLM,ETH,EOS,ADA,BTC,0.0807309930731987,0.0595814251294218,0.0399191938525862,0.0377908562723763,0.0325715013096573
20190527,XLM,EOS,BSV,LTC,ETH,0.0640780170166332,0.0595905531911528,0.0531478462051773,0.0486512366190139,0.0433083394679044
20190528,ETH,EOS,LTC,BSV,ADA,0.059392976888228,0.0572472770250676,0.0542230544065478,0.0507545415074275,0.0455131043938578
20190529,XTZ,ADA,INNBCL,TAGZ5,XMR,0.0809065475658956,0.0504425411265429,0.0497366120921654,0.0358553404284996,0.0335149132553562
20190530,EOS,ADA,XLM,BSV,ETH,0.0879707655247463,0.0827276230303101,0.0633663035402878,0.063152045654826,0.0567048569851065
20190531,EOS,BSV,ETH,BCH,ADA,0.126527384016144,0.0630512506887915,0.0578503978023258,0.0519295567763363,0.0487959074319334
20190601,XTZ,BSV,ETH,ADA,INNBCL,0.0707882532244579,0.0635956817144905,0.0554267827800582,0.0501410386651209,0.0493683916066086
20190602,ETH,BSV,ADA,INNBCL,XTZ,0.0648889659216676,0.0645654238182274,0.0512172115891128,0.0474849046171394,0.045468348008308
20190603,EOS,BCH,ADA,XLM,XRP,0.0894986470687155,0.060560212233837,0.0505275652777376,0.0488383333299336,0.0337038741222592
20190604,ETH,XTZ,BCH,XRP,ADA,0.120452937291824,0.118013470669731,0.0527464447896431,0.0518609623386024,0.0509254634370567
20190605,XTZ,ETH,XLM,EOS,XRP,0.102982988749139,0.0903542458654739,0.0580370955796752,0.0556617473624738,0.0502879158929756
20190606,XTZ,ETH,XLM,XRP,EOS,0.108889575678823,0.0864608006073685,0.0825027893539062,0.0522652707428089,0.0520917257236038
20190607,XTZ,XLM,ETH,EOS,ADA,0.0967697639390989,0.0716050735447743,0.0689549222313913,0.067079686049043,0.053692306825973
20190608,EOS,ADA,XTZ,XRP,BCH,0.0940075108434495,0.0641299762231466,0.0606359819526865,0.0535890027708628,0.0468221383841285
20190609,EOS,ADA,XTZ,XRP,BCH,0.0914986532836439,0.0623776082562998,0.0591873368742794,0.0512877005254792,0.0503533662981395
20190610,EOS,XLM,BCH,ADA,LTC,0.0807674736840595,0.0656466342313871,0.048127827629553,0.0371723886057913,0.0370394919203741
20190611,EOS,ADA,XLM,XRP,BCH,0.09388136759631,0.0740821789274941,0.0688845019030833,0.0483677753983147,0.0440110553915884
20190612,BNB,XLM,XRP,ADA,BCH,0.0945877105153101,0.0758095453432272,0.0675340291429104,0.0561645216835713,0.0510509670278587
20190613,XLM,BNB,BCH,ADA,BSV,0.0770380112919513,0.0604454324469811,0.0558508699497764,0.0467998057469337,0.0338464437127205
20190614,ETH,BCH,XLM,BNB,BSV,0.0766144942139671,0.0691146615099467,0.0647634789329377,0.0350331806564778,0.0320753330477411
20190615,BCH,XLM,ADA,BSV,EOS,0.0712972644052729,0.0622095413287856,0.0486310625328926,0.03052807565807,0.0303061453262651
20190616,BCH,XLM,ETH,EOS,BNB,0.0725689756458383,0.061109672367509,0.0463077548614191,0.0310793651003605,0.0304380353914887
20190617,BCH,XLM,ADA,BNB,ETH,0.0701314692406611,0.0526705619204216,0.0504296878517504,0.0448573007180154,0.0402936444750409
20190618,ADA,BCH,XLM,EOS,BNB,0.0888439086053329,0.0712142243816241,0.0529842646486259,0.0478996502649994,0.0418878477922154
20190619,BCH,LINK,LTC,ADA,EOS,0.0769461800634379,0.0666893015087644,0.0603006261589797,0.0480001168506328,0.0408599290505071
20190620,BCH,LTC,LINK,ADA,TAGZ5,0.0791280920297778,0.0623129696922634,0.0599536712343693,0.0462567262110078,0.0331407170287856
20190621,BCH,LINK,XLM,TAGZ5,BNB,0.0791124222776215,0.054179111841119,0.0450142869006545,0.038026948519481,0.0299255111866753
20190622,ETH,BCH,XLM,LTC,XTZ,0.103592583985454,0.07441194910409,0.0658604754276319,0.0631446206201293,0.0579501603001522
20190623,BCH,LTC,LINK,BNB,XRP,0.0860014946824768,0.0664633079105251,0.0504941400586057,0.0484262814204856,0.0443938279648066
20190624,ETH,XLM,XRP,LTC,EOS,0.0988893110738651,0.0955616066992186,0.0726698500235357,0.0653807564464981,0.0582974179311152
20190625,XRP,BCH,LTC,LINK,EOS,0.083081464311386,0.0661910672833813,0.0601968137592915,0.0427754073826442,0.0390464823855121
20190626,BCH,XTZ,LINK,BNB,XMR,0.102816830590156,0.0774885837990101,0.0525630718857454,0.0417309113819982,0.0305647399068259
20190627,BCH,LINK,XRP,BTC,BNB,0.134743354393627,0.094861218379705,0.0656733693181028,0.0646030393558791,0.040363496285668
20190628,BCH,LINK,BTC,XRP,ETH,0.116102348620449,0.0952691525168175,0.0522041045396218,0.0426736032356358,0.0409822340185498
20190629,XRP,LINK,EOS,BCH,BTC,0.113420425891518,0.0976765045504918,0.0693817887571738,0.0591166147442375,0.0560639822164261
20190630,EOS,BTC,BCH,XRP,TAGZ5,0.1402166986088,0.0712486459726855,0.0591804618740345,0.0578487300306557,0.0499361641584143
20190701,EOS,BCH,XRP,BTC,XTZ,0.140129867844977,0.0784989418088272,0.0696412608424627,0.0536957883594347,0.0453557174312197
20190702,EOS,BCH,XRP,XTZ,TAGZ5,0.141759715440053,0.0860149365606437,0.0491151939505611,0.0450254461550867,0.0368790230184906
20190703,EOS,BCH,LINK,XMR,BSV,0.114621965357715,0.0819296567847125,0.0791020258038292,0.053287092193283,0.0447750921235676
20190704,EOS,XRP,XTZ,TAGZ5,ETH,0.132107931958801,0.0600926404820696,0.0507809717205466,0.0358881970711291,0.0352213694863822
20190705,EOS,XRP,XTZ,BCH,TAGZ5,0.13837166549333,0.0595172000687759,0.0522282536671176,0.0418259352258292,0.0399485915219018
20190706,EOS,INNBCL,XTZ,XRP,LINK,0.140032351406705,0.0693116279237923,0.0572539613325593,0.0485380839438033,0.0482547752544902
20190707,EOS,INNBCL,LINK,ETH,BTC,0.107552359829493,0.0889203375637031,0.0762132359924806,0.0615512088608649,0.0615225837082923
20190708,EOS,INNBCL,LINK,ETH,BSV,0.106832449778086,0.0877166904423753,0.0580437012408145,0.0579480389604327,0.0572455027749236
20190709,EOS,INNBCL,LINK,BCH,ETH,0.0849117467084854,0.0838567454851922,0.0591285224573275,0.0578647833807703,0.0575051430846556
20190710,INNBCL,EOS,XRP,XTZ,LTC,0.112518518706838,0.108860498537871,0.0543892187337021,0.0468446910728098,0.0393862858056329
20190711,EOS,INNBCL,ETH,LINK,BSV,0.0918269580481527,0.073732544802796,0.0721353994286666,0.0697773593073489,0.0678241950462937
20190712,XTZ,INNBCL,EOS,BCH,BNB,0.110894826599014,0.0954173020910318,0.066097346542578,0.0639038967304821,0.0509686029404647
20190713,INNBCL,BCH,XTZ,EOS,ETH,0.108441812576781,0.091929983573132,0.0795542695576087,0.0626286712059855,0.0552527743168151
20190714,XRP,XTZ,INNBCL,EOS,ETH,0.137627294330158,0.136326269320498,0.117097416182376,0.114073476180511,0.0583939571019142
20190715,XRP,XTZ,ETH,EOS,BSV,0.132187271214925,0.124898457997015,0.0575335419012139,0.0381536403852108,0.0355036315083718
20190716,XTZ,BNB,ADA,BTC,BCH,0.139406484162011,0.135773140470152,0.114976089392419,0.0645658794518085,0.0492760332850539
20190717,XTZ,BTC,BNB,LINK,XRP,0.134688782780835,0.0910093604431323,0.0791200747567561,0.0534276855510545,0.0485448431494231
20190718,ETH,XTZ,LINK,BNB,BTC,0.137013882983957,0.113564499590046,0.091067904782431,0.0765634633239047,0.0625689361073668
20190719,XTZ,EOS,ETH,XRP,BTC,0.132677492848211,0.122948505469799,0.0760022970820004,0.0754049914093812,0.0386971278552191
20190720,XTZ,ETH,XRP,BTC,TAGZ5,0.118685318893973,0.0799525712587745,0.0751085173846242,0.043283797577643,0.0375761272399048
20190721,EOS,XTZ,ETH,XRP,BTC,0.126511500996615,0.125778729637347,0.102549165968083,0.0865129161708772,0.0562980285780706
20190722,XTZ,XRP,BTC,EOS,ADA,0.0986092982757484,0.0842659643172252,0.0554287689961791,0.0400139371457909,0.0339926754315659
20190723,BNB,XTZ,LINK,BTC,TAGZ5,0.126451681127268,0.109637640450323,0.0869947535954479,0.0808161430193919,0.0452506491796583
20190724,BNB,XTZ,BTC,LINK,ETH,0.113955393072318,0.101342764286996,0.0852560598997352,0.061043747747136,0.0573821195338436
20190725,BNB,XTZ,ETH,BTC,LINK,0.131143118081601,0.0861514091555485,0.0813925222922191,0.0801684693193592,0.0794874511020598
20190726,BNB,EOS,BTC,XMR,XRP,0.117065389197945,0.0745564684854197,0.0736630257037814,0.0565109310035211,0.0380279471732565
20190727,BNB,EOS,TAGZ5,XMR,BTC,0.107447097738605,0.0887446806626217,0.0603987558836862,0.0580325568634639,0.0573648753001388
20190728,BNB,EOS,ETH,XMR,BTC,0.117226929198709,0.0708867770660701,0.0561806036827104,0.0514769387438601,0.0495145247865688
20190729,BNB,EOS,BTC,XMR,ETH,0.115454805443784,0.0802847470338556,0.0625832765488833,0.0528117222704704,0.0479396206971262
20190730,BNB,EOS,BTC,TAGZ5,ETH,0.116841324767061,0.0924912976557657,0.0803319203888553,0.0674209826203858,0.056550972725769
20190731,EOS,TAGZ5,BNB,BCH,ADA,0.0775366722875878,0.0702207633856381,0.0612540645808182,0.0404107469839089,0.0314518778370339
20190801,EOS,TAGZ5,BNB,BCH,BTC,0.110006944383487,0.0648120416393584,0.0611059492750631,0.0385045634571492,0.031909509453786
20190802,BNB,EOS,TAGZ5,BTC,BCH,0.117051094937147,0.0710359657376125,0.0468271083026977,0.0428555692395486,0.0310878232647364
20190803,XTZ,BNB,EOS,TAGZ5,BTC,0.0699511156434442,0.0520845642655444,0.0420011052986508,0.0336314005897327,0.031605543084768
20190804,BNB,XLM,BTC,EOS,TAGZ5,0.105604664791862,0.0875420641695982,0.0438585579969542,0.0425343244988256,0.0345019888996115
20190805,BNB,XLM,TAGZ5,XTZ,XRP,0.124167011727692,0.103017466807399,0.0813458902350618,0.0643486786432502,0.0506619878240392
20190806,EOS,TAGZ5,XLM,XRP,XTZ,0.112587412419781,0.0805336716522965,0.0691143184690046,0.0523544208472468,0.0473059609692808
20190807,EOS,TAGZ5,XTZ,XLM,XRP,0.131072491021823,0.0824133177633727,0.0734008749183841,0.0689336104249761,0.0485630085334956
20190808,TAGZ5,XTZ,EOS,XLM,XRP,0.0793148945240526,0.0618947929832605,0.0613934880087314,0.0558751539090027,0.0513327914539243
20190809,EOS,TAGZ5,XRP,XLM,XTZ,0.113704160319852,0.0707011303809932,0.0514615776107896,0.045636600970471,0.0453392940060081
20190810,EOS,TAGZ5,XTZ,XLM,XRP,0.127507743780822,0.0837404718699466,0.0557881016161211,0.0524873009713382,0.0503506379076469
20190811,EOS,TAGZ5,XLM,XRP,XTZ,0.129731307992052,0.0830547078786727,0.0554654470032168,0.0531322849979853,0.0518995510861971
20190812,EOS,TAGZ5,XTZ,XLM,LINK,0.119538866833221,0.069015084787176,0.0562150752274432,0.0494086457888737,0.0379259613386476
20190813,EOS,TAGZ5,XLM,BCH,ETH,0.116475573725127,0.0859316920730017,0.0526434720401322,0.0428409371003462,0.0332543586868272
20190814,BNB,TAGZ5,ADA,EOS,BCH,0.0989269871669873,0.0875144116359799,0.0583313022160666,0.0530265184497761,0.0517086690509347
20190815,EOS,XTZ,ADA,TAGZ5,ETH,0.104221632286678,0.103798473295726,0.0467634493680405,0.0453532110041265,0.0399317141907324
20190816,EOS,XTZ,ADA,XMR,INNBCL,0.109190036721494,0.0944976914800374,0.0762870391812343,0.0521231350309795,0.0435544730453025
20190817,EOS,XTZ,LINK,TAGZ5,ADA,0.1044927168958,0.091818245712336,0.057025520504896,0.04646436916418,0.0429560220750639
20190818,EOS,XTZ,LINK,TAGZ5,ADA,0.102380262405486,0.0932377457640552,0.0583775915744958,0.0501673791439881,0.0433554872568322
20190819,EOS,XLM,TAGZ5,BNB,BCH,0.107616599887346,0.0939206181386806,0.0653391435425681,0.0583450400377525,0.056075119095002
20190820,XLM,EOS,BNB,ADA,ETH,0.103350300851088,0.0936520577784198,0.0624757518059637,0.041901799850611,0.0407785907202825
20190821,EOS,XTZ,BNB,ADA,ETH,0.104977652343051,0.100494590666699,0.0603329816894641,0.0440006500404184,0.035767752128554
20190822,XTZ,INNBCL,TAGZ5,EOS,ADA,0.0893199164553455,0.067958947409328,0.0635493966123029,0.0590443366167573,0.0327537834546108
20190823,EOS,XTZ,TAGZ5,INNBCL,XLM,0.101377829358322,0.0931210177039391,0.0735426344227369,0.0467881277876279,0.0380544445870088
20190824,XTZ,TAGZ5,XMR,EOS,INNBCL,0.088306757438187,0.0722677496891984,0.0664252332920902,0.0661880468757254,0.0467758509914749
20190825,XTZ,TAGZ5,BNB,BSV,BCH,0.105371988947461,0.066363120742428,0.0584039050522965,0.0481631565876329,0.0420155857139882
20190826,XTZ,XMR,BNB,BSV,BCH,0.101423520021296,0.0604528021260426,0.0591382390772904,0.0441877255221707,0.0419188198954246
20190827,XTZ,BNB,INNBCL,BSV,BCH,0.10340731749973,0.0526001572602081,0.0505065504498566,0.0440448193334214,0.0401130149651737
20190828,BNB,XTZ,ETH,BSV,BCH,0.0868962011231013,0.0432737568134239,0.0385055420598078,0.0310250837984961,0.0307605287107154
20190829,BSV,EOS,LTC,BCH,BNB,0.0898265404972356,0.0581159687723988,0.0511028311838127,0.0496169719895684,0.0454042802466316
20190830,BSV,XTZ,BNB,BCH,LTC,0.0904451948417116,0.056963669938943,0.0536353565768062,0.0491539169112311,0.0466875994420173
20190831,BCH,LTC,EOS,BTC,XMR,0.100048780923905,0.0540761349093071,0.0492864798975291,0.0425905500547816,0.0392362977541199
20190901,BCH,LTC,EOS,XTZ,BTC,0.053462035477919,0.0533677159379458,0.0473086630717977,0.0449026145192005,0.0418374250790522
20190902,XMR,XTZ,EOS,BCH,BSV,0.114147970934114,0.0582253654483758,0.0578668090810284,0.049081688357759,0.0390857534284415
20190903,EOS,XTZ,BCH,BNB,BSV,0.0593977319327107,0.0590645480190733,0.0478832043827066,0.0453012030664255,0.0422462831976544
20190904,BNB,XTZ,EOS,TAGZ5,BCH,0.0649859430357602,0.0572364590329493,0.0559193899033331,0.0558108234639089,0.0499716222754598
20190905,TAGZ5,BCH,EOS,BSV,XTZ,0.0575128408038103,0.0503719530639905,0.0436802359441944,0.0381241029453448,0.0357119468823769
20190906,TAGZ5,EOS,XTZ,XMR,BCH,0.0618579206267565,0.0573641029338504,0.0526148161411716,0.0459259509323222,0.0439633877442451
20190907,LTC,TAGZ5,BCH,XTZ,BTC,0.0550086322203633,0.0544567460653777,0.0529065806808234,0.049601196043672,0.0491674112150151
20190908,XMR,BCH,BSV,XTZ,ADA,0.0565149501704356,0.0511314444351255,0.0508409517052228,0.0451455903343849,0.0392397659694992
20190909,XLM,XMR,BCH,BSV,TAGZ5,0.058601343536896,0.0543651499962238,0.051643901605462,0.0456013895470318,0.0377404371908825
20190910,XMR,BCH,ADA,LTC,ETH,0.0541820434003775,0.0518129603832779,0.0459181329696383,0.0394409809525021,0.0338719351103977
20190911,BCH,XMR,BNB,XTZ,BSV,0.0634209669796885,0.053100770832725,0.0417371726097027,0.0408401501375035,0.039711787258886
20190912,ETH,BCH,XMR,XRP,BNB,0.138426622743112,0.0774367731703825,0.0548698796101149,0.0546729683865127,0.044012597636057
20190913,ETH,XMR,XRP,BCH,ADA,0.133631745332028,0.088240900750423,0.0751382524573063,0.0667115146457884,0.0510807750955423
20190914,XMR,XRP,BCH,BNB,ETH,0.0895346676398807,0.0775653675673609,0.0678889867405464,0.0416388483411669,0.0397201720803484
20190915,XMR,ETH,BCH,BNB,BSV,0.0910557835019958,0.0846038352547045,0.0700122632446978,0.0464447917312703,0.0454979923000777
20190916,XMR,BCH,BNB,ETH,BSV,0.100063805592443,0.0563772905191942,0.0562706966392889,0.056113319839205,0.0460983335969892
20190917,INNBCL,XMR,ETH,BCH,XTZ,0.108710289920851,0.0443412138257406,0.0443089530371111,0.0415199408871352,0.037873933732397
20190918,LINK,BCH,XRP,INNBCL,XMR,0.0535713506578765,0.0517278243688881,0.0446289208737598,0.0445372441094202,0.0426981439217156
20190919,BCH,XRP,XMR,EOS,LINK,0.0516196845560532,0.0445915505114642,0.0437706067070707,0.0381574433768869,0.0352771055466442
20190920,BCH,XMR,LINK,XTZ,EOS,0.0449395371164507,0.0446988568140751,0.0417862657837338,0.0316624269289664,0.0313451768495826
20190921,XRP,XMR,ETH,LINK,BNB,0.0778638717106611,0.0562215703333408,0.0479944469250715,0.0334031817962436,0.0324385366934088
20190922,XRP,XMR,XLM,ETH,LINK,0.0809055908159643,0.0591936091239095,0.0449330039030135,0.0435767218630016,0.0376263974097364
20190923,ETH,LINK,BCH,BTC,XTZ,0.0479151103809681,0.0362140259692725,0.0335742012714118,0.0333311846909374,0.029594089102249
20190924,XRP,ETH,XLM,INNBCL,XTZ,0.0854097503464617,0.0457898967593157,0.0351246257189389,0.0321004365816878,0.031142669770738
20190925,XRP,INNBCL,EOS,ETH,XLM,0.0917847597659758,0.0467248585575354,0.0373170027404164,0.0360932168252056,0.030003735526734
20190926,XRP,INNBCL,BTC,XTZ,XLM,0.0777184654400871,0.0387315741813917,0.0329516283383288,0.0300471511224468,0.029821086086237
20190927,ETH,XRP,BCH,XTZ,XLM,0.0824953368076742,0.073480010268746,0.0394556820769456,0.0358181172876745,0.0317611254454815
20190928,ETH,XRP,LINK,BCH,XTZ,0.0839223916176232,0.0690708918637575,0.0439065379978842,0.0414963746300937,0.0321675141719577
20190929,ETH,XRP,XTZ,LINK,BCH,0.0852900693572714,0.0687205688845219,0.0535843142834167,0.0470182108232258,0.0400004513239335
20190930,LTC,ETH,XRP,LINK,BCH,0.118758017196335,0.0884223101482659,0.064954494109938,0.0617176853159894,0.0447036183514556
20191001,LTC,ETH,LINK,XRP,ADA,0.121181636785478,0.0873580981434272,0.0632470244285796,0.0536281490177987,0.0389341910222875
20191002,ETH,LINK,XRP,ADA,BNB,0.0744944304861726,0.0678577456484825,0.0641975441187992,0.04963135188729,0.0443889317128493
20191003,ETH,LINK,XRP,BNB,ADA,0.0750101250611505,0.0649181295338924,0.053625553485968,0.0443383621845944,0.0393396912245671
20191004,ETH,LINK,XRP,EOS,ADA,0.112767107752449,0.0644187578364681,0.0529629684831123,0.0516905542007801,0.0508699706711837
20191005,ETH,XMR,XRP,XLM,BNB,0.0897510528174415,0.055638044390924,0.0550558607044286,0.0486835820484091,0.0405865963499506
20191006,ETH,XTZ,BNB,XMR,EOS,0.0905412977212875,0.0532015179811774,0.0474009044002486,0.0448646350650531,0.028106608261668
20191007,ETH,XMR,EOS,LTC,XRP,0.0890802891657656,0.0738850494210595,0.0461384665911622,0.0445854857170843,0.0386171263771199
20191008,LINK,XMR,ETH,LTC,EOS,0.0750130449910222,0.0612735779321184,0.0544303578814936,0.0438264350191249,0.0412796155003288
20191009,XMR,ETH,BTC,INNBCL,EOS,0.0801936843252826,0.0615414023798211,0.0546534260118298,0.0424091289740053,0.0281399679555161
20191010,XMR,INNBCL,ETH,TAGZ5,BTC,0.0750227674468894,0.0684235334468897,0.0656441057938683,0.0637886815791011,0.0506955838657783
20191011,XMR,XRP,ETH,BTC,ADA,0.0732120438897531,0.0597507067437225,0.0581229262807567,0.0498119659161148,0.0326082584015304
20191012,XMR,XRP,ETH,ADA,BSV,0.0802538511390617,0.0703793527080713,0.061392295795717,0.0371977167733511,0.0338180893345504
20191013,XMR,ETH,XRP,BSV,ADA,0.0824535398243225,0.0683474767320768,0.06166112096272,0.0449373639530889,0.0379042316988801
20191014,LINK,ETH,XRP,ADA,BSV,0.0803089419393135,0.0699640682621669,0.0642744992526904,0.0354698398623911,0.0344609398195316
20191015,LINK,ADA,ETH,XRP,LTC,0.0796372519656103,0.0773691032696767,0.0686449261148331,0.0549909953126557,0.032276205456113
20191016,XMR,XRP,ETH,INNBCL,TAGZ5,0.0799116214984108,0.0552156237947106,0.0517790375821602,0.0383758619280896,0.0287213049233824
20191017,XMR,INNBCL,ETH,TAGZ5,BCH,0.0790336380001311,0.0362429488902208,0.0344985208863654,0.0309786837402956,0.0283716544020853
