date,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,INNBCL,STO,TAGZ5,CRO,ADA,LINK
20200710,0.0181021918229775,0.0257688331926936,0.00162821630403051,0.0245984159185675,0.00119617031821211,0.0178824546453283,0,0.0390095811697993,0,0,0,0,0.0091445763077691,0
20200711,0.0108107320245015,0.0336699695030218,0.00141308334888415,0.0252744319703254,0.00118507376367704,0.00528539456616171,0,0.0494141642577022,0,0,0,0,0.0093019293550428,0
20200712,0.0136918075341131,0.00605614754088894,0.00135432908262439,0.00027051500773125,0.0231503281326981,0.0226909363308211,0,0.0286937768082074,0,0,0,0,0.0214892037449026,0
20200713,0.0138837700575947,0.00650043880406604,0.00400314657264495,0.00823936176912933,0.0236711670732604,0.0260147155461985,0,0.00900401114179236,0,0,0,0,0.0208104761463503,0
20200714,0.00529858050156152,0.0134672238922636,0.0169369060258204,0.0163248004910359,0.00206600665204704,0.0207876238407552,0,0,0,0,0,0,0.00692304197269068,0.00303149412603512
20200715,0.00318987666104184,0.0280659341706259,0.00583758383436546,0.0179582873853997,0.0025177843958899,0.0240677185331954,0,0,0,0,0,0,0.00622290974769638,0.00323935841572366
20200716,0.00256357012936648,0.0265848984104325,0.0179424862285711,0.0174317706617568,0.0136592630712936,0.012494554019271,0,0,0,0,0,0,0.011386959313147,0.00350831289281422
20200717,0.00289017908118367,0.0150005309793964,0.0079344500685206,0.012516049323969,0.00529919182127225,0.00711365135906802,0,0,0,0,0,0,0.0109356828224754,0.00371141394901637
20200718,0.00525886134220345,0.0133126089531415,0.017907582218989,0.0117728070275347,0.0051050248391178,0.00714212468526645,0,0,0,0,0,0,0.00922350822227113,0.00162419502696611
20200719,0.00150010721226206,0.0127622410628482,0.00415851947728112,0.0016225838018716,0.0197825836407238,0,0,0.00421353421806092,0,0,0,0,0.00934572227991587,0.00388968328676344
20200720,0.00353491312510466,0.0282190564002438,0.00325339456279311,0.0204495178103796,0.0216859627153791,0.00518869904502824,0,0.0230873428986819,0,0,0,0,0.00539286786247773,0
20200721,0.00116114971540595,0.0279887618067821,0.00560906688091884,0.014442023033907,0.00251576572205412,0.0114933724421845,0,0.00923701096258241,0,0,0,0,0.00556098857832443,0
20200722,0.00953869897158134,0.0103431348699684,0.00472981547520525,0.0136526637589826,0.0167130662397959,0.00475285633670414,0,0,0,0,0,0.00334963976857349,0.0423667255025079,0
20200723,0.00510594121481668,0.0110729510897151,0.0416395674266193,0.00393545905680526,0.00365559664028914,0.029638656459559,0,0,0,0,0,0,0.00965305111597786,0.000848290624971324
20200724,0.00333008757739873,0.0165491586992694,0.00282486761055953,0.00817800932146533,0.00309828431937505,0.00152682446480122,0,0.00686324901073097,0,0,0,0,0.00426040388669597,0
20200725,0.00168818174851439,0.015979259236295,0.0011251377344353,0.00920413015250485,0.0148942428915457,0.00232508145985739,0,0.00395025951185484,0,0,0,0,0.00954700128350819,0
20200726,0.00643832257506975,0.00638115322854897,0.0401324457616209,0.0121703546115173,0.0185374017510747,0.00565162736534308,0,0,0,0,0,0.0042076503659996,0.00152183901063503,0
20200727,0.00394574849216151,0.0109701680578612,0.0306893743024748,0.010095465002963,0.0176372349653946,0.00758616803416174,0,0,0,0,0,0.0039699761624837,0.00172400102459131,0
20200728,0.00312649946200988,0.0023358303043827,0.0322598598284207,0.00612982767039421,0.0120211456576434,0.00195020088044678,0,0,0,0,0,0.0156253448155683,0.00406003019072327,0
20200729,0.006295064379295,0.00718215288197692,0.0170260611096775,0.00962226757122078,0.02143486927068,0.00645007580099326,0,0,0,0,0,0.00464554050515813,0.0037928450477971,0
20200730,0.00608197763916355,0.0155143463622055,0.017668618750509,0.00889858641582326,0.0182248809591968,0.00405928600063928,0,0,0,0,0,0.00348875490532584,0.00362651636784523,0
20200731,0.00608745492267356,0.0094062802535429,0.0194337156048943,0.010278200840882,0.0177442370469591,0.00648543343882878,0,0,0,0,0,0.00422582496277211,0.00696812089675388,0
20200801,0.00921740022062435,0.00433887707587141,0.0226424884316561,0.0154879834276852,0.0136886578516652,0.00656748715868621,0,0,0,0,0,0.00432006026669727,0.00839115583135556,0
20200802,0.006168410007754,0.00644569098527804,0.025296345184481,0.0089779060657316,0.0053735960066966,0.00342099832420979,0,0,0,0,0,0.00447688068646974,0.00519917802925848,0
20200803,0.00252600636691682,0.0438071831384646,0.0266096328605767,0.00290751783671824,0.00943554292641455,0.00394324421200565,0,0,0,0,0,0,0.0090067879457246,0.00622496637806585
