Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,xem,atom,aave,sol,cro,xmr,eos,bsv,trx,ht,miota,theta,snx,neo,vet,luna,xtz,ftt,dash,grt,dai,busd,AVAX,cdai,ksm,sushi,mkr,ceth,egld,cel,fil,leo,ftm,comp,dcr,cusdc,cake,vgx,rvn,zec,zil,etc,uma,yfi,nexo,rune,hbtc,near,zrx,waves,icx,xsushi,ren,amp,stx,hbar,matic,mdx,btt,renbtc,chsb,algo,dgb,pax,iost,ont,nano,bat,zks,lrc,husd,omg,bnt,ust,zen,qtum,hot,npxs,xvs,enj,btmx,crv,sc,btg
2020-12-20,23863.854842,659.318808,33.285712,0.998296,0.164726,5.338113,0.579158,120.644584,13.484160,318.548510,0.181890,0.999713,3.963091,0.003925,23865.791075,6.053027,0.297978,5.294692,89.004763,1.668309,0.065947,154.812983,3.058097,176.946008,0.031295,4.281890,0.340321,0.900182,6.120260,17.827613,0.017372,0.537212,2.327574,5.049107,108.325721,0.482698,1.000509,0.999982,3.467819,0.020879,55.755153,2.882787,567.393310,13.198975,26.551192,2.947510,28.286464,1.355326,0.020771,155.784696,34.011706,0.021304,0.440858,0.156571,0.015378,73.705608,0.049941,6.419378,8.086481,27672.766238,0.739656,1.053729,23644.963665,1.046872,0.423716,7.676499,0.431196,,0.290899,0.007258,0.303489,0.035769,0.019994,,0.000340,23835.688275,0.243187,0.355790,0.023271,0.999437,0.006589,0.565068,1.126582,0.245141,,0.171667,0.997466,3.258735,1.372551,0.997667,12.075764,2.818784,0.000620,0.000210,4.348726,0.158914,0.055268,0.664924,0.003656,9.711418
2020-12-21,23518.318421,639.515437,34.189929,1.002810,0.162049,5.182239,0.560066,114.946155,13.074164,348.179445,0.176649,0.999370,3.764153,0.004616,23507.268509,5.983153,0.288830,5.027213,85.716502,1.563348,0.066336,152.451613,3.132794,182.803850,0.031215,4.083588,0.323413,0.910903,5.938070,17.532386,0.016311,0.488745,2.268962,4.975929,109.493814,0.749798,1.002831,0.998577,3.309576,0.020861,53.512543,2.690814,545.948342,12.794192,25.523913,2.933655,28.425579,1.359943,0.020881,152.993350,34.396129,0.021330,0.471492,0.150763,0.014674,73.728355,0.046186,6.489234,7.704421,26094.217130,0.684541,0.979768,23376.265953,1.058425,0.396328,7.189937,0.431388,,0.278933,0.006726,0.292308,0.036986,0.019219,,0.000336,23528.880434,0.246829,0.339731,0.022112,0.998479,0.006454,0.552270,1.080056,0.232177,,0.170866,0.999158,3.166355,1.305419,0.998253,11.322946,2.810261,0.000615,0.000207,4.206512,0.152653,0.055271,0.614726,0.003635,9.847278
2020-12-22,22840.991707,610.427028,32.303140,1.002030,0.153691,4.892652,0.517176,104.911381,12.354972,314.022891,0.166524,0.996955,3.528269,0.004802,22837.379486,5.626983,0.278943,5.051847,81.473440,1.543421,0.059311,146.128251,2.939238,171.528212,0.029438,4.042858,0.307025,0.935968,6.261719,16.600398,0.015583,0.469513,2.189088,4.816568,104.317722,0.480237,1.001515,1.000072,3.113047,0.020838,50.253147,2.528079,526.139427,12.244411,28.233412,2.832500,25.125417,1.354492,0.019092,143.294425,33.528975,0.021332,0.476277,0.152129,0.013750,68.281389,0.050099,6.133636,9.519912,24776.393577,0.600427,0.903052,22676.164501,1.223781,0.379981,6.709258,0.404625,,0.268299,0.006649,0.279841,0.036709,0.018247,,0.000320,22843.507049,0.239203,0.326969,0.021266,0.998222,0.006182,0.521501,1.048903,0.222707,,0.162552,0.998190,2.975162,1.243628,1.004645,10.483122,2.611411,0.000621,0.000198,4.171948,0.146515,0.054036,0.560903,0.003514,9.162488
2020-12-23,23794.793303,634.979723,33.509891,1.001962,0.157080,5.153343,0.451321,114.155801,12.819472,323.528174,0.162169,1.002172,3.753702,0.004534,23825.681437,6.088814,0.277308,4.957462,84.439084,1.492884,0.060681,156.579199,2.907633,172.035543,0.028964,4.119814,0.307636,1.084604,7.291426,16.599651,0.015916,0.509523,2.188145,4.959019,105.861879,0.534300,1.003976,1.002289,3.091214,0.020898,54.265682,2.726990,548.695397,12.731277,28.002792,3.053921,24.659383,1.358528,0.018901,145.679066,34.835058,0.021359,0.504812,0.139140,0.013768,67.755178,0.051651,6.137733,8.883395,24954.004954,0.651967,0.920263,23670.502341,1.157547,0.376973,7.127531,0.398729,,0.290338,0.006506,0.283620,0.037110,0.018707,,0.000321,23864.859409,0.273760,0.335895,0.021881,1.030601,0.006121,0.522676,1.085081,0.219086,,0.163981,0.999698,3.009212,1.355589,1.004934,10.344596,2.574909,0.000640,0.000191,4.357499,0.145359,0.055364,0.559578,0.003410,9.157708
2020-12-24,23308.127232,587.958895,31.298017,1.004013,0.138430,4.738928,0.260507,102.801381,11.228566,276.223275,0.128057,1.002596,3.319325,0.003826,23279.139865,5.958269,0.239388,4.413826,75.901773,1.206243,0.055547,151.529545,2.324965,154.319050,0.025003,3.923224,0.266255,1.072563,7.095648,13.515676,0.013310,0.460977,1.828327,4.748510,92.146720,0.408565,1.008185,1.003218,2.988403,0.020949,47.760219,2.203267,520.907377,11.849440,21.535282,3.154558,22.393878,1.367170,0.016413,130.024047,32.332402,0.021410,0.452465,0.140894,0.012544,56.037149,0.057876,5.122515,7.956038,20298.669996,0.563602,0.878793,23305.942536,0.964279,0.335164,5.896416,0.353491,,0.254268,0.006373,0.262285,0.030622,0.015363,,0.000279,23129.345633,0.266945,0.291371,0.018748,1.001986,0.005068,0.410434,0.977128,0.193753,,0.141616,1.003602,2.347892,1.169872,1.000234,8.709206,2.091532,0.000553,0.000166,3.961880,0.123696,0.054602,0.420263,0.002882,8.031893
2020-12-25,23760.287049,612.879657,32.496951,1.002383,0.152868,5.135446,0.344804,111.666694,11.584573,297.582936,0.160073,1.002147,3.512335,0.004587,23742.685184,6.063007,0.257719,4.954464,80.145819,1.363459,0.058105,156.947202,2.671972,162.074380,0.027684,3.986340,0.293361,1.187614,7.485686,15.251323,0.014893,0.519165,2.060013,4.871471,98.203930,0.412618,1.003588,1.000730,3.107804,0.020955,52.391680,2.590202,527.743966,12.287762,25.003264,3.777571,23.711486,1.389382,0.017606,136.559159,35.831342,0.021399,0.477732,0.147455,0.013556,62.207326,0.059439,5.593068,8.197619,23723.952714,0.609474,0.926402,23702.886962,1.061156,0.365676,6.527231,0.378093,,0.271170,0.006378,0.281753,0.033134,0.016484,,0.000301,23777.295690,0.295997,0.314966,0.019937,1.001674,0.005645,0.459876,1.067166,0.217644,,0.150648,1.001606,2.572112,1.221940,1.002403,9.788670,2.316554,0.000578,0.000177,4.037394,0.144111,0.054137,0.478097,0.003223,8.486625
2020-12-26,24671.107714,626.456739,33.157661,1.002936,0.157347,5.211168,0.318084,126.984657,11.554056,318.980461,0.152267,1.000226,3.501561,0.004589,24710.815865,6.173872,0.244643,4.906736,79.692873,1.445885,0.058105,159.366250,2.660807,165.235500,0.028445,4.039576,0.291465,1.295960,7.388930,15.149021,0.014602,0.538125,2.028784,4.927369,103.291264,0.357339,1.004158,0.999861,2.951742,0.020885,50.291571,2.533368,535.741807,12.553843,22.969611,3.811946,24.198680,1.389145,0.017258,137.765762,36.633444,0.021334,0.497308,0.144488,0.013381,64.360445,0.063564,5.772815,8.072996,23611.780854,0.575936,0.921019,24483.780355,1.019196,0.359340,6.704920,0.403260,,0.267464,0.006300,0.303041,0.032377,0.016613,,0.000307,24716.702005,0.332220,0.309389,0.020096,1.000164,0.005806,0.451197,1.057971,0.214298,,0.151767,0.999391,2.596485,1.218002,1.023099,11.227056,2.288330,0.000576,0.000180,3.892147,0.141257,0.035754,0.488900,0.003094,8.430051
2020-12-27,26476.130137,636.742317,33.512402,1.002081,0.158331,5.211078,0.295383,129.757721,10.991889,323.280753,0.146893,1.001350,3.416390,0.004516,26484.027490,6.107530,0.237419,4.787171,75.047231,1.328261,0.059216,168.205252,2.608449,164.283688,0.027787,3.998963,0.286077,1.666844,8.068385,14.994316,0.016511,0.541888,1.980001,5.070267,108.043119,0.483114,1.005626,1.001580,2.927144,0.020931,48.244146,2.385981,544.266968,12.741668,23.167915,3.830206,23.607314,1.364105,0.016710,129.939504,37.270554,0.021396,0.488193,0.146166,0.013607,66.474124,0.086377,5.840829,7.872668,22559.256545,0.620199,0.875139,26340.798331,1.024171,0.353898,6.372553,0.416269,,0.258507,0.006396,0.319013,0.032502,0.019318,,0.000300,26549.367776,0.300379,0.308927,0.026279,1.001087,0.005827,0.455682,1.027368,0.213851,,0.152498,1.001390,2.543564,1.276177,0.998204,11.915156,2.266062,0.000585,0.000187,3.773509,0.141285,0.058290,0.470190,0.003270,8.558396
2020-12-28,26423.228792,689.659857,33.497444,1.001305,0.154970,5.170289,0.284147,127.899088,12.216959,339.344383,0.145011,0.998521,3.600298,0.004552,26301.577632,6.541406,0.234738,4.833757,77.591871,1.306540,0.056945,157.483709,2.720602,167.543755,0.028842,4.012296,0.298151,1.351166,8.029596,15.097445,0.016577,0.552156,2.013742,5.146789,107.629458,0.396314,1.005461,1.001977,2.915339,0.020875,50.352035,2.638983,568.599043,13.690558,21.863789,4.267975,22.267862,1.380252,0.016793,131.455678,39.179983,0.021373,0.485829,0.143773,0.013197,66.952577,0.076667,5.813194,7.907030,22805.423097,0.573133,0.896882,26205.202709,1.202128,0.374063,6.402870,0.403396,,0.281198,0.006430,0.415773,0.031890,0.018390,,0.000297,26461.543704,0.263315,0.320505,0.026997,0.997894,0.005789,0.453354,1.107396,0.209079,,0.158749,0.998316,2.612430,1.279784,0.993119,12.532921,2.283486,0.000582,0.000185,3.468728,0.137256,0.036853,0.472457,0.003334,8.761236
2020-12-29,27125.384121,732.957029,35.916069,1.002059,0.177697,6.609021,0.246134,130.638658,12.670463,364.343815,0.144483,1.003016,3.735392,0.004604,27086.312283,7.527347,0.230710,5.321209,82.001715,1.519128,0.059326,166.772008,2.770280,168.883236,0.029577,4.229529,0.305510,1.566168,8.015739,15.642675,0.020192,0.621174,2.121961,5.407612,108.026655,0.382018,1.006635,1.002128,2.949404,0.021018,58.335244,2.620786,584.979740,14.690442,25.443062,4.699804,22.016665,1.399034,0.017532,143.190127,39.855579,0.021448,0.539225,0.154732,0.013338,69.308654,0.089952,5.930131,7.960704,22890.752714,0.599081,1.037399,26933.269736,1.226875,0.377472,6.717497,0.449162,,0.336023,0.006714,0.389201,0.034016,0.018949,,0.000301,26967.965353,0.281829,0.356425,0.025484,1.001917,0.005889,0.464630,1.074062,0.211370,,0.176033,1.003511,2.661219,1.356158,1.004601,12.174924,2.384930,0.000594,0.000182,3.554271,0.140022,0.037735,0.498772,0.003450,8.640504
2020-12-30,27424.538955,735.590898,38.837570,1.001224,0.192876,7.574708,0.221407,129.628167,11.787094,353.551308,0.139022,1.003293,3.673955,0.004493,27376.680451,7.627287,0.223247,5.637143,78.350628,1.676069,0.058206,162.043595,2.644602,164.808163,0.027692,4.334326,0.301914,1.435135,7.823491,15.114494,0.021071,0.646935,2.055405,5.623470,104.297563,0.371128,1.004258,1.003479,2.923488,0.021013,61.471842,2.516535,567.655043,14.716061,23.857654,5.409732,20.414291,1.411575,0.016397,140.357217,38.414531,0.021419,0.570070,0.160541,0.012847,65.619527,0.083796,5.736192,8.015941,22400.156833,0.582244,1.203307,27240.062537,1.169457,0.366812,7.118861,0.465464,,0.357462,0.006967,0.407369,0.032877,0.018485,,0.000291,27415.699953,0.304675,0.347150,0.025209,1.002325,0.005813,0.455942,1.071890,0.206627,,0.183309,0.999115,2.575681,1.346115,1.008411,11.617816,2.280380,0.000585,0.000177,3.286471,0.134230,0.037165,0.475032,0.003169,8.370896
2020-12-31,28837.288529,752.855932,38.150927,1.001564,0.184493,7.279015,0.212070,129.244151,11.267102,359.118671,0.131967,1.000653,4.148644,0.004656,28857.004988,7.633910,0.191963,5.446064,81.416812,1.537839,0.059060,159.574599,2.609232,167.162539,0.026972,4.321986,0.295691,1.595087,7.344199,14.724979,0.020281,0.669370,1.989597,5.755525,101.640531,0.374838,1.004906,1.001142,2.914066,0.020952,62.165622,2.606373,576.399341,15.091412,24.154280,5.623831,21.667586,1.396710,0.016610,157.721932,39.338950,0.021383,0.600671,0.152794,0.012992,63.972190,0.077871,5.678487,7.870026,21907.555057,0.535100,1.214105,28603.355122,1.210582,0.360868,6.618029,0.473874,,0.325066,0.006884,0.397023,0.032688,0.018151,,0.000293,28855.984946,0.272203,0.335254,0.025337,1.000432,0.005944,0.445829,1.063730,0.202513,,0.179485,0.999097,2.462732,1.325295,1.007632,10.836556,2.217183,0.000607,0.000179,3.650137,0.130120,0.037769,0.581499,0.003393,8.547529
2021-01-01,29022.418395,738.616938,37.394591,1.000052,0.182071,9.361037,0.220535,124.798698,11.253218,343.519521,0.128612,1.001491,5.171078,0.004707,28983.104748,7.789994,0.204425,6.456156,88.326235,1.515807,0.058484,156.720453,2.595811,164.088225,0.026840,4.379404,0.296485,1.867471,7.215908,14.290966,0.018767,0.651791,2.017080,5.774651,99.644348,0.350831,1.002622,1.000566,3.206777,0.020961,72.638815,2.862797,587.228826,14.789987,24.674221,5.457189,24.332649,1.391381,0.016881,150.425409,40.845561,0.021384,0.618341,0.162442,0.012635,64.060186,0.082730,5.672940,7.656996,22839.597503,0.555047,1.171667,28939.313083,1.394950,0.354357,6.186444,0.465905,,0.320795,0.006618,0.396602,0.031920,0.017591,,0.000290,28999.414352,0.263161,0.331210,0.025043,1.000574,0.005634,0.441796,1.020576,0.199896,,0.169713,1.001615,2.467859,1.269141,0.996017,11.571985,2.229428,0.000600,0.000176,3.508481,0.130907,0.036287,0.626768,0.003139,8.275858
2021-01-02,29352.126792,730.147340,37.907080,1.001993,0.175679,8.309384,0.237437,125.981371,11.855183,341.244838,0.132343,0.999483,4.744910,0.005538,29365.927748,9.213769,0.223148,5.872213,90.036602,1.841141,0.059586,135.999209,2.629838,162.843571,0.026946,5.195623,0.291975,1.964145,8.434667,14.454580,0.019061,0.648736,2.008864,5.817690,88.313555,0.362566,1.004035,0.999394,3.665840,0.020964,69.379496,3.324195,581.892012,14.607875,26.072168,5.476229,22.265452,1.391869,0.017148,145.401272,41.029017,0.021353,0.656774,0.162992,0.013006,56.940895,0.079143,5.698495,7.927905,21920.910750,0.581596,1.294548,29275.526803,1.354047,0.373248,6.036660,0.449960,,0.316964,0.006618,0.434537,0.033103,0.017835,,0.000294,29404.568199,0.263373,0.399428,0.026531,0.999323,0.005780,0.450617,1.024706,0.204749,,0.175434,0.997612,2.549801,1.289305,1.003929,11.773389,2.269328,0.000622,0.000178,3.644273,0.136435,0.036455,0.623004,0.003390,8.509010
2021-01-03,32163.824935,777.696065,38.340783,1.003121,0.178185,9.223083,0.221870,137.703259,12.215407,354.811623,0.128446,1.002601,4.863889,0.010603,32113.491552,8.313006,0.203149,5.418420,86.063596,1.802629,0.062392,143.481637,2.623520,163.292218,0.027300,4.851877,0.286226,2.399249,8.200090,14.451434,0.019960,0.631008,2.002449,6.200038,87.165101,0.327937,1.005493,1.002725,3.501131,0.020884,69.220136,3.204396,610.367575,15.562908,25.924095,6.017222,21.828358,1.397064,0.016472,136.911174,45.759107,0.021361,0.615835,0.154593,0.013118,57.630107,0.073212,5.790775,8.292447,21536.636557,0.648819,1.298713,31843.327481,1.410487,0.361258,5.592164,0.433343,,0.312271,0.006341,0.454979,0.033492,0.019045,,0.000337,32203.834906,0.242805,0.407296,0.027993,1.001672,0.005623,0.467381,1.049389,0.204133,,0.175122,1.000458,2.529939,1.285377,1.005249,11.713967,2.252434,0.000797,0.000179,3.666503,0.131889,0.036319,0.615739,0.004579,8.417011
2021-01-04,33008.226203,967.000597,41.073833,1.000721,0.205037,10.279445,0.225637,159.495436,13.649759,419.500965,0.135968,0.996564,5.414757,0.010087,33282.148220,7.528338,0.213716,5.805859,93.117121,2.147708,0.059825,137.986488,2.793707,169.076233,0.029769,4.898865,0.310326,2.132248,9.465564,16.160872,0.026026,0.660032,2.130992,6.919408,89.006228,0.297199,1.007851,0.998637,3.460422,0.020993,72.436823,3.495572,677.852896,19.883143,27.145923,6.487724,21.577335,1.354743,0.018641,146.339417,47.960001,0.021574,0.632956,0.147167,0.014013,59.817955,0.067843,6.630844,8.490996,23916.157475,0.609836,1.483366,33021.403338,1.474258,0.391336,5.542689,0.485246,,0.333202,0.007423,0.482702,0.033355,0.019955,,0.000316,32985.983786,0.259160,0.417305,0.032246,0.991411,0.005710,0.503165,1.727359,0.216005,,0.274798,0.989630,2.943309,1.423829,0.980931,13.532732,2.452640,0.000755,0.000187,3.539861,0.136148,0.035794,0.673605,0.004736,8.990356
2021-01-05,31515.575967,1025.654768,39.962914,0.999706,0.218888,9.259346,0.234618,152.068323,13.312714,397.451721,0.163227,0.980894,5.268842,0.009592,31366.050141,7.049351,0.201749,5.849315,109.584815,2.421785,0.064571,130.876963,2.753756,164.753268,0.030560,4.742710,0.337632,1.886935,11.006095,15.943705,0.024080,0.652789,2.267127,7.347573,87.183709,0.300865,1.002005,0.980239,3.515633,0.020545,66.647924,3.478262,671.821101,20.379718,29.958078,5.888545,20.971516,1.333291,0.020048,145.465611,47.243794,0.020997,0.630313,0.153310,0.013326,59.098108,0.069005,6.855047,8.621196,22981.248272,0.615393,1.544043,31225.716250,1.354361,0.385282,5.298508,0.506758,,0.328912,0.008054,0.481421,0.032468,0.023720,,0.000309,31438.839353,0.273219,0.421888,0.027579,0.977476,0.005669,0.483081,1.469785,0.213615,,0.364599,0.973514,3.221927,1.379228,0.993172,13.173568,2.453384,0.000719,0.000178,3.505557,0.139584,0.035919,0.658773,0.004306,8.791321
2021-01-06,34082.206049,1103.358252,41.700028,1.002747,0.259212,9.739198,0.226699,159.063603,14.575731,419.684985,0.195589,0.999967,6.330040,0.009841,34125.313105,7.520893,0.205909,6.223299,120.052830,2.161869,0.066535,136.966749,2.901192,168.633377,0.028645,4.834862,0.353347,2.139305,12.499802,16.869675,0.027975,0.716676,2.380464,8.666592,89.171395,0.334337,1.000494,0.999434,4.291885,0.020964,68.031179,3.872302,769.195593,22.178495,33.950898,6.072812,21.637500,1.351162,0.020573,162.419755,47.348909,0.021398,0.681532,0.167343,0.014903,59.825431,0.070493,7.196843,9.256492,23860.082781,0.623387,1.587102,33959.829706,1.503665,0.447185,5.582756,0.549536,,0.345586,0.009378,0.524116,0.037931,0.024510,,0.000311,34150.184790,0.276143,0.483661,0.027935,0.999753,0.005711,0.510294,1.550695,0.232208,0.259536,0.496827,1.001544,3.522240,1.535320,1.004069,14.402171,2.614540,0.000733,0.000183,3.623377,0.146978,0.036973,0.690607,0.004216,9.184941
2021-01-07,36933.520137,1208.575093,42.182863,1.007832,0.331841,10.097684,0.252385,169.282825,17.133775,454.730834,0.340726,1.000258,6.406673,0.010463,36880.696541,7.453555,0.259058,6.736810,115.087238,1.923185,0.077144,142.314265,3.380275,180.138836,0.030693,5.028004,0.380546,2.180278,12.144662,19.671638,0.030858,0.715582,2.608909,9.374885,94.367079,0.370802,1.006038,1.003331,4.622472,0.020916,74.963870,3.895925,1023.217050,24.308817,38.508438,6.041003,21.965644,1.341883,0.024287,181.525542,55.459946,0.021374,0.662551,0.205266,0.015845,63.907617,0.078129,7.634066,9.674366,24829.600604,0.667184,1.589065,36826.065169,1.544708,0.461287,5.891090,0.628763,,0.369889,0.009131,0.523491,0.038782,0.034894,,0.000327,36873.795361,0.296189,0.510081,0.029736,1.000869,0.006126,0.583435,2.538565,0.251910,0.259536,0.407166,1.002813,3.716698,1.581926,1.018777,16.103997,3.018812,0.000764,0.000187,3.863358,0.160642,0.038782,0.732088,0.004586,9.703922
2021-01-08,39547.084081,1229.471315,43.399504,1.001123,0.300543,9.646132,0.325399,170.365511,16.056294,450.529790,0.314061,1.003831,6.280021,0.009776,39359.230799,7.465505,0.245620,6.275750,115.504373,2.367409,0.078178,143.324472,3.215223,176.638976,0.031051,5.046219,0.383752,1.996888,11.635237,20.887563,0.028637,0.856978,2.551990,9.580697,99.415253,0.347479,1.000357,1.001308,4.490586,0.020923,68.835057,3.949941,1069.242707,24.480767,37.227087,5.706852,22.141312,1.339348,0.024009,173.921669,58.459437,0.021513,0.597665,0.366785,0.015642,68.133116,0.076047,7.219798,10.018466,33171.735869,0.620965,1.462091,39035.616090,1.500324,0.439306,5.951825,0.578286,,0.364647,0.008921,0.541662,0.038954,0.033014,,0.000334,39221.149356,0.323129,0.463304,0.031640,1.002405,0.006365,0.559754,4.368270,0.257432,0.292283,0.372081,1.001681,3.523221,1.594943,1.005450,14.624323,2.902636,0.000791,0.000199,4.021447,0.164826,0.040061,0.719931,0.004935,10.618801
2021-01-09,40815.961855,1223.729688,42.466680,1.002575,0.307948,9.314731,0.321522,173.136096,15.289228,438.042096,0.303131,1.001395,5.903026,0.009888,40654.687684,7.170432,0.233251,5.953791,111.202153,3.234482,0.081851,142.534707,3.116147,180.347455,0.030484,4.927368,0.368799,1.995073,11.791526,19.793817,0.027434,0.850559,2.456315,9.397323,95.923108,0.329674,0.998569,1.000842,5.808799,0.020901,68.874000,4.308993,1042.873545,24.432476,37.414070,5.528506,21.667957,1.338600,0.026464,165.823534,63.989049,0.021438,0.579628,0.566096,0.016206,68.801503,0.073760,6.941087,9.659406,35023.403365,0.647824,1.347622,40438.270582,1.712180,0.438437,5.611487,0.630203,,0.385326,0.008592,0.495673,0.062223,0.031702,,0.000332,41103.199785,0.318837,0.454925,0.030783,1.000026,0.008686,0.555413,4.057811,0.250691,0.298725,0.349991,0.999528,3.411215,1.555870,1.012974,14.525249,2.860321,0.000814,0.000200,3.856025,0.220746,0.059619,0.697268,0.004834,11.353396
2021-01-10,40296.529004,1282.979576,44.009472,1.005228,0.333070,9.778411,0.329169,177.892458,17.684851,585.531761,0.311980,0.998651,6.262801,0.010219,40419.044647,7.288311,0.241252,6.604218,118.717596,3.388588,0.083359,147.781142,3.619047,287.128285,0.034313,5.222864,0.436626,2.056629,13.300002,21.340176,0.029085,0.819749,2.643369,9.577312,110.289082,0.350318,1.005952,1.000787,7.265505,0.020941,69.319882,4.697008,1574.440858,25.821925,37.090876,5.395212,22.236827,1.341045,0.027528,182.722675,60.394669,0.021408,0.576613,0.516501,0.017757,78.981979,0.076854,7.830794,9.719742,36243.192785,0.635530,1.576341,40223.165409,1.768816,0.549171,6.225571,0.688240,,0.447609,0.008682,0.501823,0.051890,0.033586,,0.000414,40236.567567,0.308778,0.487757,0.031325,0.997149,0.011433,0.637565,3.552848,0.276351,0.295268,0.388086,0.996753,3.738278,1.628630,0.996196,15.788122,3.247074,0.001007,0.000438,4.165988,0.209732,0.054385,0.770635,0.005172,13.771916
2021-01-11,38397.895985,1267.731003,42.584101,1.002045,0.306214,9.329410,0.318687,171.362949,16.268787,605.086696,0.289484,1.001775,6.018279,0.009881,38427.763608,7.049403,0.235736,6.456502,127.574343,3.473732,0.078053,186.547892,3.093508,252.949155,0.032969,5.577655,0.428942,1.992703,14.256832,25.020294,0.027257,0.847872,2.779430,9.308648,148.708788,0.328059,1.000366,1.002235,6.596814,0.020942,71.267674,4.421076,1520.465141,25.297717,36.398729,5.469347,23.581050,1.337891,0.025398,197.083798,55.845190,0.021432,0.548216,0.531797,0.016924,95.923718,0.073803,8.928495,9.489897,34213.874619,0.625458,1.463715,38377.227495,1.729355,0.529106,6.482119,0.637576,,0.414224,0.008458,0.475761,0.049818,0.030422,,0.000431,38426.594381,0.292918,0.463220,0.030011,1.003295,0.010218,0.660985,3.230468,0.258714,0.288956,0.355173,0.992130,3.670553,1.573711,1.003249,21.475614,3.437413,0.000979,0.000555,5.030104,0.187340,0.054880,0.759701,0.004881,14.896332
2021-01-12,35669.906687,1092.914338,38.453926,1.008518,0.276512,8.288133,0.290345,139.696633,14.527895,481.248427,0.273389,1.003736,5.236977,0.008856,35520.934312,6.354543,0.212934,5.719331,115.335862,3.107627,0.066883,159.340382,2.671013,191.324332,0.028999,4.810144,0.368427,1.812123,12.848142,23.783043,0.024283,0.738329,2.334926,8.614866,124.967016,0.290185,1.009865,0.999641,6.495362,0.020953,64.498212,3.873152,1405.216194,21.790395,32.679056,4.875252,21.570961,1.342623,0.022150,168.581382,53.415555,0.021462,0.479447,0.517860,0.014956,88.468134,0.065275,7.247224,8.387677,30093.962300,0.564577,1.312684,35218.521854,1.483159,0.435259,5.608354,0.606390,,0.367490,0.007854,0.495694,0.043496,0.026040,,0.000353,35469.570910,0.288101,0.416298,0.025907,1.000110,0.010409,0.551833,2.859054,0.230384,0.293897,0.315937,1.005522,3.086830,1.396585,1.014488,23.939122,2.905043,0.000889,0.000442,5.105779,0.164035,0.051546,0.621782,0.004373,12.453565
2021-01-13,33938.335878,1045.406815,38.114272,1.002325,0.287840,8.263020,0.293570,133.004373,13.898651,451.731445,0.280891,1.003063,5.559994,0.008067,33836.235311,6.365619,0.213478,5.703718,126.665968,3.586765,0.064994,157.719453,2.594118,189.078396,0.028673,4.680815,0.358484,1.818144,14.613020,21.998790,0.022773,0.748876,2.290594,8.391035,128.019641,0.276301,1.003195,1.002056,7.752238,0.021126,62.691478,4.226320,1486.333302,20.921717,31.748423,4.740167,21.127153,1.337891,0.021919,184.276613,48.575310,0.021614,0.525681,0.700193,0.014860,99.081226,0.062002,7.017617,8.200881,29704.327899,0.544069,1.291562,33732.368260,1.438511,0.427677,5.993150,0.567734,,0.359499,0.007551,0.484886,0.046750,0.026246,,0.000353,33831.409714,0.290777,0.396427,0.025198,1.010251,0.010300,0.533937,3.451445,0.231761,0.278170,0.321653,1.003569,2.987230,1.381640,1.008018,26.309247,2.751791,0.000834,0.000453,4.538527,0.168382,0.060691,0.621727,0.004191,13.056573
2021-01-14,37456.007725,1132.015591,40.225654,1.003619,0.311350,11.024996,0.306500,147.522334,15.957005,496.744798,0.304022,1.002332,6.334450,0.008650,37344.186909,6.456864,0.228825,6.257277,147.592485,3.520762,0.071216,172.088989,2.780705,212.830373,0.030157,4.944890,0.414930,2.110405,15.808479,23.258379,0.026123,0.821228,2.487194,9.205980,133.878359,0.326668,1.001422,1.001607,8.470867,0.020939,76.806892,5.143005,1549.078419,22.569153,34.990387,4.992409,21.719502,1.337774,0.023937,211.759449,55.454925,0.021507,0.603652,0.697173,0.016391,117.958335,0.070703,7.611081,8.956314,33318.027621,0.590375,1.809948,37165.550514,1.608364,0.506635,6.365640,0.628322,,0.436433,0.007789,0.556209,0.053226,0.030105,,0.000364,37266.928967,0.315148,0.453456,0.027742,0.999972,0.012691,0.577524,3.560654,0.249860,0.296126,0.407897,1.003230,3.267830,1.505152,0.990765,26.958059,2.943562,0.000806,0.000454,4.960947,0.179511,0.064054,0.688433,0.004449,13.749982
2021-01-15,39232.749971,1216.914788,41.761075,0.997876,0.310137,14.389167,0.295977,152.223122,17.726316,527.410122,0.302530,1.003724,6.829704,0.009467,39242.848438,6.198830,0.227147,6.433424,147.240459,3.278193,0.076734,163.777007,2.797917,222.699588,0.030036,4.996568,0.421967,2.182663,14.647709,23.055926,0.025611,0.833019,2.540321,9.625142,132.587798,0.333780,1.001581,1.001211,9.298272,0.021068,87.632772,5.545252,1586.009581,24.290989,37.807171,5.267702,21.597019,1.337280,0.024518,212.725810,58.756020,0.021540,0.604568,1.012043,0.016182,111.603778,0.068854,7.758866,9.188383,32577.880462,0.669584,1.893364,38919.878057,1.722979,0.500646,6.412653,0.602897,,0.473476,0.008357,0.508829,0.057095,0.032818,,0.000362,39107.566597,0.312282,0.452353,0.027609,1.005327,0.014670,0.580149,3.337792,0.245900,0.294112,0.402483,1.005367,3.236234,1.657748,1.016865,25.150764,3.014711,0.000774,0.000413,4.286553,0.182590,0.067639,0.785465,0.004554,13.785959
