Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,atom,xem,sol,aave,cro,eos,xmr,bsv,ht,trx,miota,theta,luna,neo,snx,vet,xtz,ftt,dai,dash,grt,busd,cdai,AVAX,ksm,mkr,ceth,fil,egld,cel,leo,comp,sushi,dcr,cusdc,cake,zks,vgx,ftm,rvn,zec,etc,zil,uma,yfi,nexo,rune,zrx,hbtc,ren,mdx,near,icx,stx,waves,amp,iost,hbar,btt,xsushi,renbtc,chsb,pax,algo,dgb,ont,matic,bat,nano,lrc,husd,omg,bnt,ust,npxs,xvs,btmx,hot,zen,qtum,sc,btg,crv,flow
2020-12-30,509680257177.05,83885243123.82,5722427540.45,20873380059.78,5977650580.59,7217589339.71,10057607712.33,8581202273.46,4666530401.79,6570380369.19,3045379869.25,3731970717.63,795250241.39,571481132.32,3096441538.25,2058662762.96,1340755080.74,2009221853.79,78352281.80,939451867.25,1308201713.74,2500239541.65,2880767721.19,3047046531.96,1019778645.35,1973709951.06,840989104.25,1464911635.63,313240206.73,1062315630.19,1065884735.26,1369336655.99,1544957384.38,507749362.29,1139324984.37,1032028719.38,446226899.17,794654882.47,1199792382.40,225312386.27,556110459.86,512417309.58,811471400.25,910450449.03,358334028.25,2060804250.26,1369860314.04,578324784.98,320707512.96,477274904.95,866294596.38,47854553.83,,35523456.92,41835066.23,99906940.10,707452450.27,663474170.56,944283176.04,445026822.84,673339395.65,326804546.74,263520463.58,274472236.49,187189814.29,318202089.85,,278099035.92,270974545.66,377548938.46,708118411.10,0.00,106401621.75,216108984.41,190857840.77,,370273442.95,285838645.23,307828777.76,278425343.69,350145999.94,364253200.56,88892700.45,304700148.19,142864737.30,226303847.47,131960308.83,360235111.18,129217870.26,174392497.08,41849570.29,12046588.10,28203394.43,103566295.08,122831314.23,234881400.71,143156345.76,146292280.42,81055960.90,
2020-12-31,535967306917.84,85790178023.44,5644561342.63,20920738588.99,5728871576.20,6890483558.51,9633436313.89,8556679209.74,4488425410.96,6660895330.61,2890840675.14,3705248341.68,895773489.91,591471700.06,3261341964.46,2072351717.72,1297013787.54,1737104945.54,71585859.27,980356484.38,1326499255.40,2478259989.34,2840455190.37,3114263764.17,1009600416.77,1929169522.35,819639370.92,1588653462.85,325111475.99,1037595555.61,996709227.39,1306915352.08,1500487079.53,521714396.85,1157751638.13,1005898537.76,461509269.93,896364256.40,1181892605.08,224573485.12,557969084.55,519426747.35,843260474.46,971502565.80,361743042.17,2164299039.87,1357290251.36,649224830.39,335895270.81,490766136.08,730797462.25,51358663.33,,33932710.83,42301996.95,101429464.50,691066842.10,659011074.77,901729043.46,436317995.00,658368119.17,299803622.64,262883624.50,269553733.24,197656409.12,287070280.82,,288005719.50,274061886.78,363818139.17,660452111.91,0.00,108492788.62,215679998.43,192973917.47,,385196144.55,255263745.17,302613749.60,269305083.77,352007563.42,358975893.10,87162609.83,301043743.53,141328878.29,223079623.37,127796964.06,345214611.38,124219075.27,182459746.67,42426540.25,13578113.66,29209912.38,107173454.06,114604869.31,228363492.03,153139177.83,149699789.90,101018486.97,
2021-01-01,539438036435.67,84037694047.36,5507755823.48,20934027063.04,5664962992.38,8790589451.48,9986921049.35,8232940083.33,4465023909.70,6376251184.22,2809829047.01,3925840105.21,1099631636.17,597887560.83,3266170145.67,2118927699.32,1535360623.53,1826940243.97,69766796.85,1063588346.21,1310395551.78,2457024938.72,2779917364.87,3045946944.06,1018188499.52,1918734259.41,821803965.37,1861215575.91,314821168.40,1004515432.66,986674214.21,1214013715.25,1516578271.90,521659961.26,1168798536.54,986300868.88,429990212.63,986373629.61,1180278406.39,234519739.59,650801910.11,529774890.12,792096054.21,1085852456.20,368084471.80,2099829257.11,1347988277.18,619544293.97,363590380.26,505530605.45,723688693.95,53474078.81,,34591216.56,42814464.59,98579479.04,691211423.72,657877318.71,948909794.10,424914939.50,684863860.76,306819767.84,256076084.20,264532680.25,257124874.84,278592389.17,,334409413.80,268173439.63,363630027.50,616371703.17,0.00,103333516.05,210675131.65,190546744.07,,380793164.20,250401163.85,335837279.62,263756872.00,347772032.96,353485219.46,84631209.45,295372593.74,135486742.56,210806260.94,142782241.29,345347945.07,119093374.27,180996653.06,41171368.31,12930829.87,27797612.58,106413785.70,122465357.33,228937751.73,141179548.48,144111326.65,109846371.47,
2021-01-02,545593282215.25,83294083323.21,5584591445.48,21123644615.39,5459442449.83,7876734640.51,10785755952.90,8330599715.51,4720371426.69,6341515765.29,2899731891.85,4123724902.23,1022200635.80,707576207.99,3316037744.42,2496681346.18,1400400123.89,2004366495.80,86318139.66,1079072669.92,1338073422.45,2494349341.51,2421042214.58,3028042468.42,1212962661.68,1927428460.47,811129880.00,1996675702.23,314767616.96,1019481529.50,1155831397.24,1238288367.61,1523146524.41,526613875.66,1206386946.25,874285632.05,443664944.20,1075980154.20,1157244246.37,284123805.92,622344023.03,525219180.21,824641069.60,997801424.67,390689016.87,2095038165.55,1350386711.41,598613837.02,421919120.71,509284728.54,729001675.54,56889087.88,,35125423.49,43563937.62,101039906.70,616006884.91,662847705.65,918013674.57,440892190.12,658757425.96,324925166.61,282956180.90,278995654.77,261004522.90,278437342.58,,325326896.13,260656476.76,399655530.81,603665993.92,0.00,106237532.89,223019620.25,193627526.76,,388029433.44,244943785.34,346633851.31,320617715.80,368772495.23,362331267.34,85497270.88,303735912.91,136616959.80,218927267.63,151201221.07,357639254.29,121778723.80,182695620.40,41975932.35,13598875.15,27937033.28,109740953.33,126870290.56,233806392.55,153360548.21,148849722.36,111528894.86,
2021-01-03,597887713053.58,88595346035.55,5664992538.86,21202977966.97,5541071871.35,8778072861.21,10066602633.00,9119719237.68,4847003171.77,6594227856.02,2814268261.00,4128120369.15,1044423165.77,1354819956.94,3458108290.24,2226122671.76,1289336359.92,1818683376.04,84086466.40,1031438129.59,1401895054.06,2484921213.19,2561633250.41,3037755554.93,1130662071.22,1953955406.62,795757721.04,2383197866.36,305731973.24,1018144035.99,1113973307.36,1290080704.01,1512714316.11,561094828.73,1184381402.45,862300851.36,399666458.11,1142756599.84,614814349.54,269752040.39,623307527.84,550350781.70,866165825.51,972755571.72,389251518.97,2303359456.78,1354602804.16,563121690.39,406583152.47,567658249.58,1421583389.60,53788592.22,,34025422.23,41656186.53,102877383.40,623525186.92,672857016.91,845433499.25,458543154.94,646072413.54,358693947.89,284226460.48,270405930.09,282726963.96,274697752.64,,340617424.57,251320579.96,416436204.48,558737679.30,0.00,103241585.82,227112267.33,222479170.90,,425495495.16,229406046.28,357721029.50,325337709.04,394111681.70,375470428.56,91239574.37,302405178.03,139466719.20,218106738.05,171615057.70,354041106.55,121226911.99,182264240.44,42199933.43,13599340.69,27864891.05,136133842.00,123407203.17,232085103.46,209217010.40,146833733.25,109594079.06,
2021-01-04,613616917625.70,112525376104.65,6162622121.47,21350523809.28,6478554204.43,9839572847.12,10455111151.17,10564161142.55,5549965907.20,7814679170.97,3014708320.36,4227905606.02,1202761112.68,1288354839.39,3622437743.11,2067888441.02,1399285437.70,1933699867.64,99775343.81,1144026140.54,1369333486.52,2695036461.96,2502408064.33,3193954621.24,1149361045.53,2143782786.01,867766903.89,2166390124.15,323192424.05,1144183068.86,1315344592.88,1738746786.20,1632071259.75,632930177.75,1237248731.14,881423325.59,369799836.48,1172807823.04,629054339.03,271319283.79,652515017.94,618240722.06,1161893480.49,961823165.85,413812513.51,2515620217.46,1319222233.66,613425865.67,447939723.31,607024450.15,1116761364.22,57795653.07,,32901499.78,48505439.49,110040466.19,649615846.62,774853076.27,795990964.73,475223224.25,723007576.18,346389190.95,332277892.24,296330789.26,296524699.85,299078384.45,,358682750.98,284600430.97,447385898.68,568733697.59,0.00,105712745.71,229056151.36,208906023.53,,426038023.09,245784618.10,384885989.17,336867547.43,448760866.16,402977520.85,97731623.91,325203804.63,233035516.52,341699480.05,199077886.70,410680695.62,134978103.69,182908574.13,44139819.16,13171015.07,27752100.03,135754850.50,143928986.70,251899624.94,212936129.52,158622583.73,123518858.82,
2021-01-05,585726270248.79,116693162132.75,5860212415.08,21808226475.33,6776976218.18,8767297086.34,10578255930.15,10098767862.76,5304823776.02,7411820613.64,3593144431.44,4254328706.91,1126797182.58,1226307420.34,3411655444.86,1922453492.12,1389329069.00,1815662811.73,111799126.97,1307177513.89,1455266811.25,2615627701.74,2327202278.14,3066193070.78,1106043764.47,2197459010.86,945648455.99,1878706582.16,317539137.02,1124688009.01,1516718253.97,1545875186.74,1709257083.58,665602429.75,1313564234.12,864881555.34,368971702.88,1053804011.63,950001662.08,271901048.19,598935743.58,601664181.62,1046379406.65,933651801.45,506055208.58,2253558512.92,1296953005.78,596383919.37,438181359.74,588906960.81,762919291.61,55112273.30,,34202072.35,50725082.89,104838082.24,641711870.34,797376317.55,799984022.61,478119707.62,688541669.53,343928815.63,338153206.60,289441456.22,278093145.66,287743580.26,,329010206.53,293642955.05,440081547.21,529058890.81,0.00,104118673.67,219456931.19,203712504.58,,396542768.40,254639210.57,358667071.72,326673376.55,382687958.20,387867905.60,113967886.42,317499488.16,195523678.85,454996395.84,183192538.40,453139359.02,130206329.41,182776687.43,42245407.78,12898275.33,26918324.62,127596189.73,139350711.03,252427101.80,195239065.79,149553121.60,118735051.06,
2021-01-06,633651671519.40,125112930227.72,6146043355.42,21938753509.12,8086992388.54,9268615029.82,10299283152.41,10535698659.89,5816061027.83,7787635473.33,4274899984.86,4372477494.60,1362188547.63,1257877104.27,3713151782.86,2048118915.05,1479314485.50,1845492905.12,100329573.09,1444937745.36,1500727467.01,2750581374.28,2434973890.50,3137047520.72,1131191444.59,2050149400.36,981278731.31,2136129986.25,346914851.81,1185625348.78,1716074997.40,1808113014.57,1790258329.75,782521692.57,1320464127.76,879299828.85,409181587.04,1071861902.40,1007961938.58,329418903.36,608704080.16,693892078.58,1132412640.66,965061654.56,574660978.07,2316468523.64,1309507179.09,668553376.22,491611161.75,587770728.77,800784462.36,60898975.54,10348323.60,37148772.67,52090457.09,116276576.21,647649710.37,828064003.66,814808085.90,515320558.84,715875808.27,347715529.12,347873538.78,336070680.84,301953836.41,303922113.35,,367328449.43,317050114.81,479010289.81,558842090.67,0.00,104976460.33,257377092.61,204699426.90,,427529580.84,258324198.55,380610659.11,387810057.19,387948232.74,409895640.23,117726586.16,342801219.69,207879041.68,629037039.86,202024312.66,492865049.69,144244431.72,186343478.80,43948442.74,13399772.45,27680419.15,129252844.29,151431474.29,268627566.73,189939978.32,158157895.76,124767472.44,
2021-01-07,682743683563.07,137306782958.13,6213203841.03,22300090404.11,10274502269.98,9667925163.93,11458017061.61,11185244669.38,6822133742.25,8469727678.78,7644098481.33,4383223920.00,1373830072.14,1331066850.69,4013408022.78,2016827204.26,1611358087.95,2357462798.50,89806036.83,1396859729.51,1736694605.13,3238848179.81,2531795515.38,3369557695.69,1175439301.33,2216470510.70,1064385797.61,2180082147.10,345113262.70,1386815022.68,1667527289.32,1990893897.93,1976358572.55,841875551.22,1313903813.91,936515865.65,459045307.96,1104351826.58,1034203616.77,357949587.62,677925717.92,919199266.65,1221440475.49,981791589.81,648696735.24,2309870076.67,1302037282.68,749840305.27,494956068.95,692379763.90,812708823.35,59541886.51,10348323.60,45724374.66,61195992.05,124298423.83,695226288.14,888903336.60,909608765.47,539399031.55,746807653.80,374922784.10,349129084.57,350079056.75,323082747.84,326287465.07,,379064062.75,366379169.62,481330898.36,592242101.45,0.00,112880385.46,261911024.35,217656611.51,,463737586.79,277801043.69,408912352.12,413191483.95,413092617.35,470240723.36,169147570.74,373165340.09,340664581.86,509190573.20,228793784.83,530151961.60,150650706.09,188718319.32,44157907.66,14294423.63,29054476.47,135559427.74,171180446.08,313218600.29,207705834.66,172137238.08,131872732.12,
2021-01-08,735339707368.33,139084939665.71,6360257240.66,22825440973.46,9271209679.66,9154780364.80,14783360785.31,11282929355.75,6319099825.94,8304915906.06,6885986441.63,4487166194.89,1347490392.63,1249855746.98,4303599725.60,2027372278.76,1481350944.24,2241468931.41,617487734.82,1395927336.00,1755356145.61,3029527079.15,2552209178.22,3262867229.02,1175689636.41,2208686804.68,1055741868.01,1992582415.90,414665004.95,1461533528.08,1590596665.97,1848741878.89,1905714405.61,858500069.51,1363763940.33,985132491.18,424344646.30,1096248498.93,1052326854.13,342991007.26,610677682.45,961687240.97,1204917184.15,985030080.11,628961876.14,2179790980.17,1301610536.11,712310756.05,501140833.45,727682255.01,816242245.98,54442953.81,11652184.89,76653103.01,60573579.67,120981634.23,735190347.64,833836689.44,876128086.03,556258048.59,978404460.50,346681666.63,320286440.85,328541437.91,457671589.65,324320019.31,,370238624.19,333483312.24,491128987.59,589627326.78,0.00,116065144.01,261502708.23,218765301.15,,487288633.97,299818129.99,476238140.62,367099677.63,440375651.77,445971915.96,159204548.93,379323713.87,596120234.80,459413243.26,296558694.08,491312014.17,152964281.47,184737917.92,47026011.90,14762987.34,30129388.59,140185530.59,152859198.69,298450080.99,221368558.70,186903406.84,129489552.81,
2021-01-09,758971014787.36,139145700786.28,6257342788.15,23523147664.19,9486227623.15,8872846060.52,14620012702.67,11467769477.44,6097253228.80,8120243428.03,6679393493.16,4569415836.97,1270376211.55,1264295435.65,4498663199.08,1944779799.94,1407870477.66,2092096344.46,832993617.41,1342654490.84,1845190341.18,2948399033.96,2538253401.11,3323158227.94,983916957.64,2183011841.62,1023134404.83,1979133715.72,410924794.70,1388930059.88,1618091878.59,1785012252.57,1853714935.56,846516847.36,1391136962.13,950959945.41,403865136.57,1103820738.58,1155503198.59,428199152.87,616163404.13,939483103.49,1215472236.49,963811421.37,634299939.85,2109305079.85,1289522078.91,681737863.05,545092551.28,795274501.81,834714640.17,53549829.93,11941803.10,124803854.41,67087846.72,127365172.90,745321280.27,804182558.72,850329724.86,535508588.71,1059021878.18,364640983.11,296065115.00,327771271.86,598778115.55,337936302.03,,418436402.41,357914734.29,454317368.70,558767570.10,0.00,159470221.96,417452348.57,218935781.07,,505184498.36,294198712.78,469650135.02,364288976.86,428540806.59,446290360.89,153407762.68,371144229.70,548900957.40,436857232.35,286382279.75,475692839.43,149061984.27,187409432.88,48434690.13,14211651.63,44467598.07,144505769.07,153502694.30,292969644.81,219164995.99,209147558.16,126786522.34,
2021-01-10,749347201462.64,147397891905.57,6535325408.40,23789558136.59,10474851603.19,9332171957.96,14981088874.90,11784199681.36,7150451896.82,10824776355.57,6955006911.48,4756435704.09,1357012421.55,1306799490.51,4472620806.32,1975217429.74,1587941763.47,2184498480.84,895647361.51,1444658076.75,1886086860.80,3463456306.16,2645268235.09,5364071428.28,1048548063.20,2462463494.48,1221062667.84,2056654510.72,396469115.36,1513552880.94,1847479564.41,1903362137.17,2008366587.10,870048658.52,1414793449.88,1093231926.32,432094381.74,1154920715.36,1174443947.53,567823926.22,626580236.65,1388515711.43,1229694303.69,992984336.10,634088002.98,2077055725.34,1299549760.57,761976856.56,600434909.47,754409487.26,858226697.27,54225965.85,11843804.49,117118180.56,70289296.63,140039151.17,867680458.11,920808379.23,890738704.03,543230415.99,1096226438.47,358387001.79,351191364.88,415669822.59,724023463.75,400342286.34,,441802395.52,401300329.98,460264340.86,617369902.23,0.00,215234463.07,351086503.92,275693450.51,,507595582.50,289805757.63,490993779.55,395279826.60,437653888.02,516094576.28,164076639.48,413810569.74,479661294.71,489339179.52,312520237.26,524723585.63,156485911.10,184841885.58,108358009.79,15408046.36,41522008.81,180627239.83,169327215.27,337230952.28,234575550.02,247988705.32,142665971.57,
2021-01-11,714078952009.02,144775179901.58,6321067625.07,24279872324.78,9547696166.48,8899676317.01,14491113587.04,11352969472.47,6544303511.81,11353354892.57,6378680428.86,4823053784.68,1303546945.54,1263664502.94,4250359240.72,1943323331.83,1543195778.96,2121627744.16,912330458.12,1549539171.58,1772830029.56,2951258700.38,3322389408.38,4760736928.74,1123773834.88,2374988871.99,1186607206.25,2001055960.08,411126257.33,1780122024.73,1976601021.17,1771051566.37,2101853610.62,845162499.15,1430017174.22,1474300211.76,400968791.68,1164493485.33,1133747909.87,509290935.34,638744682.29,1382295963.48,1211269845.85,1050431927.93,617900460.99,2123943624.12,1295216618.57,813954330.40,565151264.27,696442097.69,879278004.14,51921847.69,11580054.42,118712737.31,64755941.49,133578382.96,1039329468.00,1039545085.22,854756654.51,527390372.24,1029895512.36,353593504.15,322168946.64,399376335.83,687111111.07,366711711.24,,431132385.07,370527771.11,436108041.57,647677773.84,0.00,188575932.84,336553113.58,267907271.57,,491042808.77,274520942.29,496481133.96,373155530.88,417980630.74,524658016.01,148192013.74,385916660.76,434818832.59,448907875.83,298275997.62,512265015.59,153823387.37,186328684.87,129314804.51,18665684.33,41630971.33,174657475.94,227276948.28,358098920.91,221018094.88,236726051.00,140023650.11,
2021-01-12,663380898829.01,124728988376.04,5708211117.64,24476886629.58,8567295374.42,7889136044.38,13238979457.40,9256128287.15,5834093675.33,8957465342.97,5819408996.64,4827132057.48,1121096311.70,1132719253.99,3922494174.23,1723338205.00,1363616228.19,1929074920.53,817258464.27,1394265294.91,1505140023.97,2546713035.14,2868690406.26,3592952078.78,964298159.61,2078746516.45,1027485783.67,1810271724.29,358596839.11,1685724533.58,1770514066.81,1566999203.87,1763337784.96,779807481.69,1373642115.99,1212195960.03,354423042.43,1063504274.90,938120775.81,500944759.18,576260211.29,1250385835.19,1091527340.20,963053856.37,555153398.64,1869097320.83,1301669553.01,694554118.80,489938969.63,662177313.05,843645757.45,44074724.49,11771306.79,109436375.89,55998547.47,118728083.16,955181317.63,849055574.78,751930345.54,467531845.61,896873049.65,313057578.92,289100114.99,324622927.88,630501507.15,326084313.14,,370070763.53,352109414.41,456302548.58,558781118.94,0.00,185646006.14,295125277.60,231519716.61,,486393929.80,268632806.43,465849936.56,335753287.42,360140267.21,445797548.71,126645984.41,342533368.72,381014809.40,388507756.86,269576449.30,432628094.17,136312197.16,187675578.88,104546222.89,18531105.98,39263440.26,158514066.36,258219230.46,298078654.74,197922983.78,220463637.05,114227185.96,
2021-01-13,629751630408.41,119330774034.79,5655761600.93,24294673600.94,8919293654.92,7874265559.83,13344731547.47,8778885032.09,5577889699.90,8398903038.56,6205521467.11,4783652038.10,1195720707.54,1022224680.74,3754584406.65,1726932132.42,1356854916.10,1915045297.98,938493137.52,1536481877.88,1476537978.34,2458945041.89,2805460655.38,3523118823.63,938581300.77,2052540842.02,994835244.32,1811859475.60,362483074.26,1547534804.99,1992684111.57,1471454495.39,1730643026.15,754093935.01,1368345716.81,1264538229.14,338041139.26,1063192020.92,946313182.77,596739723.28,564812244.82,1342195383.61,1038658141.33,942008771.85,538788587.03,1816418585.40,1298490924.85,763619782.05,539841794.25,606450184.93,893802440.47,48857961.26,11104612.03,154365254.47,55687143.24,116836964.35,1073796649.63,815914738.13,716379105.20,455844110.91,890980660.46,305269697.14,283648532.63,319448194.15,602543054.27,317039887.09,,360883375.76,329082021.97,443186901.15,595858986.43,0.00,188615610.23,316433372.39,234743108.39,,442134834.22,271634778.59,440601774.30,318202482.52,350922323.21,429360498.22,127710771.62,343556556.37,454867541.63,398595323.35,239107327.70,418195722.43,135165311.36,195438405.01,105426600.87,16792549.36,45579723.06,147992976.10,276805929.79,282840919.23,189105328.00,227477214.31,113963882.92,
2021-01-14,696668634091.34,128582223216.03,5950937294.10,24337321169.83,9668965191.99,10463214371.42,13957393308.17,9776750028.99,6382145246.60,9234514762.99,6717543909.77,4762603311.21,1358006365.81,1106626599.02,4124384308.91,1752357864.78,1479081028.00,2053452234.48,921726565.26,1795039758.47,1611607004.87,2635481174.06,3065325633.02,3959449405.99,988677563.59,2159051159.98,1142182317.17,2106639261.43,398476802.43,1640963108.84,2176296913.54,1692828132.16,1874185793.09,822988080.73,1368857291.74,1327705288.47,399420524.58,1073761957.81,1083984031.75,652929584.24,686429719.86,1405384543.39,1137302305.83,967935922.46,592741392.72,1908622235.04,1296301949.68,879663439.23,653331818.54,692211549.04,891444411.59,56893179.29,11902564.11,154145634.38,60566693.15,129528127.27,1261214158.48,884442946.82,820937910.52,497889558.33,994503525.50,330316021.08,416842445.50,380607407.10,663220702.46,377121837.70,,406271834.15,363667952.06,508565090.36,636039698.68,0.00,226593736.18,361688863.45,238643924.86,,473864592.39,293678356.75,439971798.94,363382683.51,386639736.76,464354181.77,147113000.10,369316451.84,474721561.07,501109917.65,249214067.46,457203278.75,147940238.04,191936818.23,105645202.83,18322028.90,48038319.58,144485643.84,288279612.05,303389474.67,201545690.67,241728460.49,128079125.16,
2021-01-15,729751433670.09,138240285220.33,6162213630.70,24213693580.93,9607023622.83,13710583025.26,13478198579.23,10089394739.03,7080917572.09,9784496166.18,6684576652.30,4828960535.36,1455037823.32,1211261062.40,4326873150.33,1679725727.56,1513207547.03,2043390178.03,859145982.56,1772279084.60,1733267100.09,2646073953.31,2917407742.91,4107415000.66,997430138.05,2152424748.43,1168946301.67,2159101640.84,403320577.18,1624126471.44,2035309493.35,1653268583.58,1903925041.85,860628481.36,1408197771.98,1315316115.27,407302298.69,1085089913.41,1024594140.07,728195727.03,790680033.84,1415682351.87,1296810005.43,961793556.02,640719799.42,2012368664.04,1293813961.59,878020014.70,697064617.18,733844614.89,928181402.94,57365612.31,11812881.47,229430950.27,62298630.64,128174544.36,1191324686.01,897579061.75,794835832.85,511140542.63,966692693.24,373693109.55,437805875.80,373651593.53,692113241.73,414627078.63,,437208040.72,350157455.67,464651104.14,638301775.94,0.00,267750277.29,382876774.29,237555136.84,,511138183.87,290436670.26,450426615.91,362880992.02,384883858.76,466424777.35,158782678.80,363021091.93,441087458.39,500701135.37,248752457.73,449160254.00,161481634.56,196616421.96,99177100.19,15922248.60,50639512.04,137222290.47,267026136.35,309015349.51,203887467.71,240788099.91,142224339.20,
2021-01-16,684304915288.23,133962341262.38,6085115283.86,24266793529.26,9452716399.65,12518186422.37,12758648527.01,9537424849.72,8245551426.35,9146506361.73,6296192558.36,4876847232.56,1602472033.42,1193371729.60,4077949372.31,1595214472.06,1916662912.41,1931364772.84,854734765.16,2042273198.87,1636942239.03,2620606349.72,2803768991.87,3909102703.07,991557010.06,2139819913.83,1185756996.24,2062253085.92,383592645.51,1667322346.06,2096849276.67,1646390683.52,2076893308.75,826290615.11,1291623496.70,1238239292.77,415520594.29,1151568139.52,642283943.21,728299137.50,753406123.54,1331425622.85,1368964974.01,961842010.95,630560806.38,1843055193.64,1318146673.16,847953833.01,818220766.37,722079865.06,1413079194.20,57640702.32,11817381.19,268550253.35,67419921.48,129984473.89,1107366486.21,885262513.49,773245799.68,517318308.59,912807176.56,376593532.05,427197653.55,386870781.14,654912806.47,455336148.58,,465856625.70,357488858.15,451340057.53,637864076.79,0.00,474422860.85,370460953.47,231250671.28,,492131067.71,283198181.20,432582238.92,392562427.54,378710213.65,513439278.68,164779148.47,369501829.98,422660069.95,481720910.16,233898234.39,507148988.55,166504943.47,195927504.65,94206872.10,15451027.54,49557414.48,129373091.59,252896055.12,305483425.65,206897728.55,225906410.69,221227746.67,
2021-01-17,674660879866.02,141369013157.28,6408266290.29,24315907744.21,10974418960.15,17454759345.03,12752821363.44,9564493948.55,8235148312.51,9183861795.31,6457646084.37,5042504749.59,1813071125.51,1185636962.33,4025619482.04,1655366815.31,2168903025.14,1961048186.79,904006570.03,2252928453.33,1742080208.53,2653164479.53,2781182918.55,3866790272.52,998801264.26,2168667455.15,1188633189.90,2070843522.58,369304564.38,1672124367.72,2185947869.55,1753016130.66,2194313704.75,851115052.08,1369636167.33,1243576512.93,574246496.32,1139267260.93,798684113.97,1006296045.02,934902895.11,1344002663.69,1411471818.94,1017544913.05,628525464.00,1901698363.04,1351914862.28,866929246.07,911136225.67,714793930.63,1393759709.16,63121895.38,11751747.40,263307633.42,72889096.40,128770708.29,1169491863.16,907638662.37,856167508.45,576322255.52,1012361729.41,372209387.61,452178148.02,394077322.84,655834001.09,474753640.04,,544674519.09,382228367.68,439231020.36,663176106.25,0.00,388655702.47,409129705.84,238793149.45,,479952815.12,279166435.14,464201129.25,411210591.96,378413495.39,529467275.73,159713889.54,396889628.22,450901781.30,486412123.40,268920834.82,506397843.21,170483498.34,195924960.95,91634930.99,15288653.58,55526191.04,127621847.93,260643493.58,316016442.28,213296065.61,227210629.63,211018792.94,
2021-01-18,672291934493.44,142087383372.71,6811733847.34,24325253500.35,11944120204.05,16170957365.96,12608874407.40,9516266561.27,9435824064.33,8991965588.05,6690696497.22,5073254051.47,1885359961.35,1155387088.77,4008430375.61,1709019763.71,2056832811.07,2004861879.68,1017470477.78,2286519600.97,1821437075.89,2637406687.60,2869657998.24,3730905998.34,1037949955.59,2170970138.45,1220179054.72,2024680350.90,392371397.86,1712262386.67,2212219820.97,1780368319.97,2279077536.59,907345544.90,1383583488.19,1235113874.05,653914358.28,1161651336.59,813948371.56,1014138879.30,934037702.63,1316320952.37,1410997863.54,1086015386.89,642058523.88,1834991363.09,1343029401.05,908240247.79,903855287.19,712450681.43,1402781179.68,68712974.34,11902733.88,266254539.88,76725203.80,138077359.58,1085128720.94,894848194.15,863370098.73,573236502.37,1049606703.52,363284445.50,454920143.60,451977503.52,642895506.14,553113503.51,,646459076.19,388044469.85,453451232.01,751760229.51,0.00,388988802.67,416633534.94,237114109.51,,471447429.49,282613871.85,467234047.03,460810522.15,367737323.61,544126600.44,168349484.42,411046525.09,458640148.32,530770658.24,270674755.94,527332014.26,181661781.02,189913267.47,91475572.48,15143412.23,53294504.78,126597724.71,303181549.73,331081268.49,211997380.74,219768902.49,324038472.99,
2021-01-19,682647247200.10,143378258827.22,6697976479.66,24361784336.10,11556220463.72,15611727621.34,12954366484.19,10083146649.99,8816596256.24,9484303253.57,6685161759.74,5130649762.35,1956879124.57,1180603793.09,4067785363.41,1778189451.82,2259608930.05,2121674209.98,987108914.55,2430766369.76,1942505062.92,2668537698.73,2786391585.23,3837598036.57,1120201412.49,2265881777.84,1315106165.34,2041368909.44,387893155.50,1923930864.09,2170607736.25,1978292731.23,2270934056.98,961388569.97,1404435449.14,1276373098.09,764038641.34,1151173896.63,832885139.61,980149877.69,983239058.18,1281695671.29,1420558444.46,1054182976.93,669591932.02,1836168387.93,1355587783.70,933945040.82,944251565.66,693837286.50,1374671774.74,73957667.09,20449505.33,266667514.83,75476855.04,150532060.95,1112750806.56,895731172.00,909234054.65,613651852.92,1136573188.17,382737793.36,475697913.01,437867690.45,663313059.57,518437873.46,,618817004.35,429983557.07,445011409.15,779647090.70,0.00,364660260.52,434751463.42,242750290.93,,513093494.88,284024496.24,480046525.57,454007548.35,383723019.87,571325890.42,173838286.65,420532538.91,483135579.58,511179904.38,283218484.51,593330740.15,179520305.42,196732008.33,89222301.89,17685362.69,54422630.10,127639499.97,329284490.72,338748601.58,219990411.63,219881758.35,302195508.92,
